,Name,Genre
3187,Alannah Myles,Pop/Rock
3188,Moxy FrÃ¼vous,Pop/Rock
3189,Armor for Sleep,Pop/Rock
3190,Tom ZÃ©,International
3191,Allen Toussaint,R&B;
3192,Broadcast,Electronic
3193,Black Moth Super Rainbow,Pop/Rock
3194,Brenda Lee,Country
3195,Brad Mehldau,Jazz
3196,dc Talk,Religious
3197,Streetlight Manifesto,Pop/Rock
3198,Girls,Pop/Rock
3199,Gomez,Pop/Rock
3200,Giorgia,Pop/Rock
3201,Groove Armada,Electronic
3202,A Day to Remember,Pop/Rock
3203,Buck Owens,Country
3204,Giuffria,Pop/Rock
3205,Giant,Pop/Rock
3206,"Harry Connick, Jr.",Vocal
3207,DJ Shadow,Electronic
3208,Hank Williams III,Country
3209,Goldrush,Pop/Rock
3211,Christina Perri,Pop/Rock
3212,Sam Smith,Pop/Rock
3213,Nick Jonas,Pop/Rock
3214,Com Truise,Electronic
3215,Olly Murs,Pop/Rock
3216,Twin Shadow,Pop/Rock
3217,Foster the People,Pop/Rock
3218,Boyce Avenue,Pop/Rock
3219,Two Door Cinema Club,Pop/Rock
3220,Jamie Lawson,Pop/Rock
3221,Jessie Ware,Pop/Rock
3222,Young the Giant,Pop/Rock
3223,The Cab,Pop/Rock
3224,Big Time Rush,Pop/Rock
3225,Broken Bells,Pop/Rock
3226,Fever Ray,Electronic
3227,Tame Impala,Pop/Rock
3228,Them Crooked Vultures,Pop/Rock
3229,Deer Tick,Pop/Rock
3230,Rationale,Pop/Rock
3231,One OK Rock,Pop/Rock
3232,Kevin Morby,Pop/Rock
3233,Imagine Dragons,Pop/Rock
3234,Major Lazer,Electronic
3235,Lord Huron,Pop/Rock
3236,Baths,Electronic
3237,James Blake,Electronic
3238,Perfume Genius,Pop/Rock
3239,Small Black,Pop/Rock
3240,Black Veil Brides,Pop/Rock
3241,Twenty One Pilots,Pop/Rock
3242,Neon Trees,Pop/Rock
3243,Allstar Weekend,Pop/Rock
3244,Ida Maria,Pop/Rock
3245,Cage the Elephant,Pop/Rock
3246,Elevation Worship,Religious
3247,The Head and the Heart,Pop/Rock
3248,Nick Jonas & the Administration,Pop/Rock
3249,Of Mice & Men,Pop/Rock
3250,Mindless Behavior,R&B;
3251,Canaan Smith,Country
3252,Miguel,R&B;
3253,Jonathan McReynolds,Religious
3254,Seasons After,Pop/Rock
3255,Ariana Grande,Pop/Rock
3256,Lincoln,Pop/Rock
3257,Stateless,Pop/Rock
3258,Sky Ferreira,Pop/Rock
3259,Kurt Vile,Pop/Rock
3260,Pulse Ultra,Pop/Rock
3261,Quarterflash,Pop/Rock
3262,Mary Chapin Carpenter,Country
3263,Keel,Pop/Rock
3264,Marty Robbins,Country
3265,Phantogram,Pop/Rock
3266,Hot Chelle Rae,Pop/Rock
3267,The Civil Wars,Pop/Rock
3268,Washed Out,Pop/Rock
3269,Toro y Moi,Pop/Rock
3270,The Summer Set,Pop/Rock
3271,Laura Marling,Pop/Rock
3272,"Defiance, Ohio",Pop/Rock
3273,The Temper Trap,Pop/Rock
3274,Fun.,Pop/Rock
3275,The Bloody Beetroots,Electronic
3276,Carly Rae Jepsen,Pop/Rock
3277,Rita Ora,Pop/Rock
3278,Rend Collective,Religious
3279,CHAPPO,Pop/Rock
3280,Sarah Ross,Country
3281,Cheat Codes,Electronic
3282,Rainbow Kitten Surprise,Pop/Rock
3283,Jack Garratt,Pop/Rock
3284,BÃ˜RNS,Pop/Rock
3285,Mickey Guyton,Country
3286,Francesco Yates,Pop/Rock
3287,Jessie James Decker,Country
3288,Anthony Lewis,R&B;
3289,Little May,Pop/Rock
3290,Shawn Mendes,Pop/Rock
3291,Jordan Fisher,Pop/Rock
3292,Fleurie,Pop/Rock
3293,Kaleo,Pop/Rock
3294,The Oh Hellos,Pop/Rock
3295,The Marcus King Band,Pop/Rock
3296,Charlie Puth,Pop/Rock
3297,Luke Kaufman,Country
3298,Tinashe,R&B;
3299,Chase Bryant,Country
3300,Kygo,Electronic
3301,Santigold,Pop/Rock
3302,Daya,Pop/Rock
3303,Brett Young,Country
3304,Miike Snow,Pop/Rock
3305,She & Him,Pop/Rock
3306,Cate Le Bon,Pop/Rock
3307,Jackie Lee,Country
3308,PVRIS,Pop/Rock
3309,Big Data,Pop/Rock
3310,Neck Deep,Pop/Rock
3311,CNCO,Latin
3312,LANCO,Country
3313,The Interrupters,Pop/Rock
3314,Starset,Pop/Rock
3315,Phoebe Ryan,Pop/Rock
3316,Meg Myers,Pop/Rock
3317,Billie Eilish,Pop/Rock
3318,Rosemary & Garlic,Pop/Rock
3319,Sports,Pop/Rock
3320,Levitation Room,Pop/Rock
3321,Declan McKenna,Pop/Rock
3322,Crywank,Pop/Rock
3323,MisterWives,Pop/Rock
3324,Vance Joy,Pop/Rock
3325,Twin Forks,Pop/Rock
3326,George Ezra,Pop/Rock
3327,SoMo,Pop/Rock
3328,5 Seconds of Summer,Pop/Rock
3329,Asking Alexandria,Pop/Rock
3330,Magic!,Pop/Rock
3331,State Champs,Pop/Rock
3332,Moti,Electronic
3333,Musical Youth,Reggae
3334,Sheppard,Pop/Rock
3335,Passion Pit,Pop/Rock
3336,STRFKR,Pop/Rock
3337,Hey Monday,Pop/Rock
3338,El Guincho,Pop/Rock
3339,Wavves,Pop/Rock
3340,Never Shout Never,Pop/Rock
3341,Matt Simons,Pop/Rock
3342,Colt Ford,Country
3343,Jigsaw,Pop/Rock
3344,Cash Cash,Electronic
3345,The Lonely Island,Comedy/Spoken
3346,Lukas Nelson,Pop/Rock
3347,The Alan Parsons Project,Pop/Rock
3348,Kristinia DeBarge,R&B;
3349,Shinyribs,Pop/Rock
3350,La Roux,Pop/Rock
3351,Mike Posner,Pop/Rock
3352,Future Islands,Pop/Rock
3353,Andy Grammer,Pop/Rock
3354,X Japan,Pop/Rock
3355,The Pretty Reckless,Pop/Rock
3356,Jerrod Niemann,Country
3357,Will Ackerman,New Age
3358,Parkway Drive,Pop/Rock
3359,Passenger,Pop/Rock
3360,Ellie Goulding,Pop/Rock
3361,Oneohtrix Point Never,Electronic
3362,M/A/R/R/S,Electronic
3363,Kat Graham,Pop/Rock
3364,Laura Bell Bundy,Pop/Rock
3365,Best Coast,Pop/Rock
3366,Brian Kennedy,Pop/Rock
3367,Breaking Benjamin,Pop/Rock
3368,Sia,Pop/Rock
3369,Bobby Vinton,Vocal
3370,The Connection,Pop/Rock
3371,Paul Williams,Pop/Rock
3372,Soda Stereo,Latin
3373,Bob Luman,Country
3374,The Gourds,Pop/Rock
3375,Bobby Timmons,Jazz
3376,Smile Empty Soul,Pop/Rock
3377,Paul van Dyk,Electronic
3378,Peaches,Electronic
3379,Something Corporate,Pop/Rock
3380,Sigue Sigue Sputnik,Pop/Rock
3381,Shuggie Otis,R&B;
3382,Andrea Bocelli,Classical
3383,Shivaree,Pop/Rock
3384,Supersuckers,Pop/Rock
3385,Suzy Bogguss,Country
3386,Steve Cropper,R&B;
3387,The Horrors,Pop/Rock
3388,The Cheetah Girls,Pop/Rock
3389,Big & Rich,Country
3390,Folk Implosion,Pop/Rock
3391,Boards of Canada,Electronic
3392,Beverley Knight,R&B;
3393,Blue October,Pop/Rock
3394,BeyoncÃ©,R&B;
3395,Blue Mountain,Pop/Rock
3396,The Fall of Troy,Pop/Rock
3397,Audio Adrenaline,Religious
3398,Great Lake Swimmers,Pop/Rock
3399,The Firm,Pop/Rock
3400,Baha Men,Pop/Rock
3401,The Isley Brothers,R&B;
3402,Bobby McFerrin,Vocal
3403,Bonham,Pop/Rock
3404,Billy Talent,Pop/Rock
3405,Icehouse,Pop/Rock
3406,Kid Koala,Electronic
3407,Idina Menzel,Vocal
3408,Kid Loco,Electronic
3409,Autechre,Electronic
3410,Beres Hammond,Reggae
3411,The Heartbeats,R&B;
3412,All Shall Perish,Pop/Rock
3413,Billy Cobham,Jazz
3414,Blaze Foley,Country
3415,Big D and the Kids Table,Pop/Rock
3416,Little Dragon,Electronic
3417,Duffy,Pop/Rock
3418,Forever the Sickest Kids,Pop/Rock
3419,Lykke Li,Pop/Rock
3420,The War on Drugs,Pop/Rock
3421,Selena Gomez,Pop/Rock
3422,The Ting Tings,Pop/Rock
3423,White Lies,Pop/Rock
3424,Delta Spirit,Pop/Rock
3425,Black Kids,Pop/Rock
3426,Beach House,Pop/Rock
3427,Karina,R&B;
3428,Rev Theory,Pop/Rock
3429,Noah and the Whale,Pop/Rock
3430,Marah,Pop/Rock
3431,Dan Bern,Pop/Rock
3432,Darius Rucker,Country
3433,Harvey Danger,Pop/Rock
3434,Henry Gross,Pop/Rock
3435,Beirut,Pop/Rock
3436,The White Tie Affair,Pop/Rock
3437,Alabama,Country
3438,Freur,Pop/Rock
3439,From Autumn to Ashes,Pop/Rock
3440,Frou Frou,Pop/Rock
3441,3OH!3,Pop/Rock
3442,Enya,New Age
3443,Justin Nozuka,Pop/Rock
3444,The Red Jumpsuit Apparatus,Pop/Rock
3445,Glass Tiger,Pop/Rock
3446,Bloodhound Gang,Pop/Rock
3447,Silversun Pickups,Pop/Rock
3448,Steve Harley & Cockney Rebel,Pop/Rock
3449,Sylvester,R&B;
3450,Steve Young,Country
3451,Vanessa Hudgens,Pop/Rock
3452,Zack de la Rocha,Pop/Rock
3453,Dave Koz,Jazz
3454,Dirty Pretty Things,Pop/Rock
3455,The Veronicas,Pop/Rock
3456,Danger Danger,Pop/Rock
3457,Daniel Bedingfield,Pop/Rock
3458,Man Man,Pop/Rock
3459,Dan the Automator,Pop/Rock
3460,Alter Bridge,Pop/Rock
3461,Dave Barnes,Pop/Rock
