influencer_name,follower_name
"Earth, Wind & Fire",The Brand New Heavies
Hot Chocolate,The Brand New Heavies
Rufus,The Brand New Heavies
The Meters,The Brand New Heavies
Stevie Wonder,The Brand New Heavies
Heatwave,The Brand New Heavies
James Brown,The Buckinghams
"Earth, Wind & Fire",Breakwater
Rufus & Chaka Khan,Breakwater
Ohio Players,Breakwater
Commodores,Breakwater
Kool & the Gang,Breakwater
Marvin Gaye,Bruce Hornsby
Stevie Wonder,Bruce Hornsby
Smokey Robinson,Bruce Hornsby
Mariah Carey,Katharine McPhee
Whitney Houston,Katharine McPhee
Aretha Franklin,Katharine McPhee
Destiny's Child,Danity Kane
Shalamar,Danity Kane
The Flamingos,The Cadillacs
The Clovers,The Cadillacs
The Coasters,The Cadillacs
Billy Ward & the Dominoes,The Cadillacs
The Drifters,The Cadillacs
The Robins,The Cadillacs
The Moonglows,The Cadillacs
James Brown,Buckwheat Zydeco
Fats Domino,Buckwheat Zydeco
Allen Toussaint,Buckwheat Zydeco
The Drifters,Bunny Wailer
James Brown,Bunny Wailer
Curtis Mayfield,Bunny Wailer
Sam Cooke,Bunny Wailer
The Tams,Bunny Wailer
The Temptations,Bunny Wailer
Smokey Robinson,Bunny Wailer
Fats Domino,Buster Brown
Usher,Jason Derulo
Prince,Jason Derulo
Michael Jackson,Jason Derulo
James Brown,Can
Larry Levan,Justice
Teddy Riley,Gerald Levert
Teddy Pendergrass,Gerald Levert
Ray Charles,Gerald Levert
Barry White,Gerald Levert
Donny Hathaway,Gerald Levert
Luther Vandross,Gerald Levert
MFSB,Gerald Levert
Lionel Richie,Gerald Levert
Marvin Gaye,Gerald Levert
Otis Redding,Gerald Levert
Michael Jackson,Gerald Levert
The Stylistics,Gerald Levert
Stevie Wonder,Gerald Levert
Smokey Robinson,Gerald Levert
The O'Jays,Gerald Levert
The Delfonics,Guy
Teddy Pendergrass,Guy
The Gap Band,Guy
Marvin Gaye,Guy
Michael Jackson,Guy
The O'Jays,Guy
Cameo,Guy
James Brown,Guaco
Bell Biv DeVoe,H-Town
Jodeci,H-Town
Guy,H-Town
Stevie Wonder,Gilberto Gil
Fats Domino,Guitar Slim
Gino Soccio,Hercules & Love Affair
James Brown,Gil Scott-Heron
Lou Rawls,Gil Scott-Heron
Otis Redding,Gil Scott-Heron
The Contours,Grand Funk Railroad
Marvin Gaye,Grand Funk Railroad
Little Eva,Grand Funk Railroad
Stevie Wonder,Giorgio Moroder
Patti LaBelle,Donna Summer
Gladys Knight,Donna Summer
Labelle,Donna Summer
Tammi Terrell,Donna Summer
Dionne Warwick,Donna Summer
Donny Hathaway,Donna Summer
Roberta Flack,Donna Summer
Rufus,Donna Summer
Little Anthony & the Imperials,Donna Summer
Mary Wells,Donna Summer
Minnie Riperton,Donna Summer
Diana Ross,Donna Summer
Irma Thomas,Donna Summer
Aretha Franklin,Donna Summer
The Budos Band,Vampire Weekend
Donny Hathaway,Glenn Lewis
Brian McKnight,Glenn Lewis
Stevie Wonder,Glenn Lewis
Bobby Brown,Ginuwine
Babyface,Ginuwine
Bell Biv DeVoe,Ginuwine
Jodeci,Ginuwine
Johnny Gill,Ginuwine
Marvin Gaye,Ginuwine
R. Kelly,Ginuwine
Prince,Ginuwine
Michael Jackson,Ginuwine
Al B. Sure!,Ginuwine
Keith Sweat,Ginuwine
En Vogue,Keri Hilson
Faith Evans,Keri Hilson
Mariah Carey,Keri Hilson
Mary J. Blige,Keri Hilson
Missy Elliott,Keri Hilson
Vicki Sue Robinson,Gloria Estefan
The Jackson 5,Gloria Gaynor
Diana Ross,Gloria Gaynor
Ann Peebles,Gloria Gaynor
Aretha Franklin,Gloria Gaynor
The Flamingos,Harold Melvin & the Blue Notes
The Five Keys,Harold Melvin & the Blue Notes
The Coasters,Harold Melvin & the Blue Notes
Jackie Wilson,Harold Melvin & the Blue Notes
The Drifters,Harold Melvin & the Blue Notes
Ben E. King,Harold Melvin & the Blue Notes
Sam Cooke,Harold Melvin & the Blue Notes
The Moonglows,Harold Melvin & the Blue Notes
The Jesters,Harold Melvin & the Blue Notes
The Platters,Harold Melvin & the Blue Notes
Chic,Daft Punk
Solomon Burke,Dan Penn
Ray Charles,Dan Penn
Willie Mitchell,Dan Penn
Aretha Franklin,Dan Penn
Ray Charles,James Cleveland
The Dells,Harold Melvin
Bootsy Collins,Marcus Miller
Larry Graham,Marcus Miller
Verdine White,Marcus Miller
Michael Henderson,Marcus Miller
Jon Secada,Marc Anthony
Babyface,Lloyd
Boyz II Men,Lloyd
Jagged Edge,Lloyd
Usher,Lloyd
K-Ci & JoJo,Lloyd
Marvin Gaye,Lloyd
R. Kelly,Lloyd
Michael Jackson,Lloyd
Al B. Sure!,Lloyd
Ginuwine,Lloyd
El DeBarge,Lloyd
Montell Jordan,Lloyd
112,Lloyd
Marvin Gaye,Marc Dorsey
R. Kelly,Marc Dorsey
Stevie Wonder,Marc Dorsey
Janet Jackson,Mandy Moore
Mariah Carey,Mandy Moore
Brandy,Mandy Moore
Sly & the Family Stone,Mandrill
The Mar-Keys,Mandrill
James Brown,Mandrill
Ohio Players,Mandrill
Ray Charles,Manfred Mann
The Shirelles,Manfred Mann
The Delfonics,Daryl Hall & John Oates
Billy Paul,Daryl Hall & John Oates
The Dramatics,Daryl Hall & John Oates
Gene Chandler,Daryl Hall & John Oates
Sam Cooke,Daryl Hall & John Oates
Leon Ware,Daryl Hall & John Oates
Sam & Dave,Daryl Hall & John Oates
Marvin Gaye,Daryl Hall & John Oates
Otis Redding,Daryl Hall & John Oates
Archie Bell & the Drells,Daryl Hall & John Oates
The Stylistics,Daryl Hall & John Oates
The Temptations,Daryl Hall & John Oates
The Spinners,Daryl Hall & John Oates
Billy Preston,Daryl Hall & John Oates
Al Green,Daryl Hall & John Oates
Harold Melvin & the Blue Notes,Daryl Hall & John Oates
Harold Melvin,Daryl Hall & John Oates
The Chi-Lites,Daryl Hall & John Oates
The O'Jays,Daryl Hall & John Oates
All-4-One,Day26
SisqÃ³,Day26
Blackstreet,Day26
B2K,Day26
Boyz II Men,Day26
Jagged Edge,Day26
Jodeci,Day26
Day26,Day26
Marvin Gaye,Day26
The Temptations,Day26
Stevie Wonder,Day26
Ginuwine,Day26
112,Day26
Ray Charles,Marc Cohn
Al Green,Hezekiah Walker
The Jackson 5,Hi-Five
Guy,Hi-Five
New Edition,Hi-Five
Babyface,Lyfe Jennings
Bobby Womack,Lyfe Jennings
D'Angelo,Lyfe Jennings
Erykah Badu,Lyfe Jennings
Sam Cooke,Lyfe Jennings
Al Green,Lyfe Jennings
Solomon Burke,Wilson Pickett
Ray Charles,Wilson Pickett
Jackie Wilson,Wilson Pickett
James Brown,Wilson Pickett
Sam Cooke,Wilson Pickett
Roy Brown,Wilson Pickett
Chris Kenner,Wilson Pickett
Lloyd Price,Wilson Pickett
Wynonie Harris,Wilson Pickett
The Meters,John Scofield
Fats Domino,Marc Broussard
Prince,Marc Broussard
Otis Redding,Marc Broussard
Brian McKnight,Marc Broussard
Al Green,Marc Broussard
Stevie Wonder,Marc Broussard
Gladys Knight,Yaz
Donna Summer,Yaz
Whitney Houston,Xscape
Donna Summer,Yello
Jackie Wilson,Willie Mitchell
Booker T. Jones,Willie Mitchell
Fontella Bass,Linda Ronstadt
Doris Troy,Linda Ronstadt
War,Dave Matthews
Isaac Hayes,Dave Hollister
D'Angelo,Dave Hollister
Curtis Mayfield,Dave Hollister
Barry White,Dave Hollister
Luther Vandross,Dave Hollister
Marvin Gaye,Dave Hollister
J. Holiday,Dave Hollister
Al Green,Dave Hollister
Alexander O'Neal,Dave Hollister
Leroy Hutson,Dave Hollister
Sam Cooke,Z.Z. Hill
Otis Redding,Z.Z. Hill
Joe Simon,Z.Z. Hill
Sam & Dave,ZZ Top
Steve Cropper,ZZ Top
Cissy Houston,Yolanda Adams
Candi Staton,Yolanda Adams
Stevie Wonder,Yolanda Adams
Aretha Franklin,Phoebe Snow
Terry Callier,Zero 7
Incognito,Zero 7
Billy Ocean,Ziggy Marley
Stevie Wonder,Ziggy Marley
Sade,ZhanÃ©
Missy Elliott,Paris Hilton
BeyoncÃ©,Jordin Sparks
Whitney Houston,Jordin Sparks
Terence Trent D'Arby,Corinne Bailey Rae
Erykah Badu,Corinne Bailey Rae
Roberta Flack,Corinne Bailey Rae
Mary J. Blige,Corinne Bailey Rae
Stevie Wonder,Corinne Bailey Rae
Babyface,Enrique Iglesias
Lionel Richie,Enrique Iglesias
Jon Secada,Enrique Iglesias
Michael Jackson,Enrique Iglesias
Missy Elliott,Four Tet
Bill Withers,Donnie McClurkin
Sam Cooke,Donnie McClurkin
The Staple Singers,Donnie McClurkin
Aretha Franklin,Donnie McClurkin
Betty Wright,Patrice Rushen
Ray Charles,Tony Joe White
Sly & the Family Stone,Stanley Clarke
Bootsy Collins,Stanley Clarke
Larry Graham,Stanley Clarke
Graham Central Station,Stanley Clarke
The Coasters,Paul Anka
King Curtis,The Allman Brothers Band
Percy Sledge,The Allman Brothers Band
Mary Wells,Tracey Ullman
The Shirelles,Tracey Ullman
Sly & the Family Stone,Sister Sledge
Gladys Knight,Sister Sledge
Bettye Swann,Sister Sledge
Ike & Tina Turner,Sister Sledge
Labelle,Sister Sledge
Rufus,Sister Sledge
The Marvelettes,Sister Sledge
Mary Wells,Sister Sledge
The Supremes,Sister Sledge
The Spinners,Sister Sledge
Melba Moore,Sister Sledge
Aretha Franklin,Sister Sledge
TLC,Allure
Mary J. Blige,Allure
Aaliyah,Allure
Sly & the Family Stone,Spiritualized
Sam Cooke,Spiritualized
Marvin Gaye,Spiritualized
The Staple Singers,Spiritualized
Ray Charles,Paul Carrack
Sam Cooke,Paul Carrack
Sam & Dave,Paul Carrack
Otis Redding,Paul Carrack
The Temptations,Paul Carrack
Billy Preston,Paul Carrack
Stevie Wonder,Paul Carrack
Aretha Franklin,Paul Carrack
Switch,Troop
The Deele,Troop
Marvin Gaye,Troop
The Whispers,Troop
The Isley Brothers,Troop
LeVert,Troop
New Edition,Troop
James Brown,Patti Smith
Soul II Soul,Paul Oakenfold
Larry Levan,Paul Oakenfold
Rufus Thomas,Slade
Otis Redding,Slade
Wilson Pickett,Slade
James Brown,Paul Revere & the Raiders
Solomon Burke,The Animals
Ray Charles,The Animals
Sam Cooke,The Animals
LaVern Baker,The Animals
Jon Secada,ThalÃ­a
Mariah Carey,ThalÃ­a
Michael Jackson,ThalÃ­a
Sly & the Family Stone,Sly & Robbie
James Brown,Sly & Robbie
Curtis Mayfield,Sly & Robbie
Marvin Gaye,Sly & Robbie
Betty Davis,Peaches
Prince,Peaches
Curtis Mayfield,Shuggie Otis
Stevie Wonder,Shuggie Otis
Larry Levan,Paul van Dyk
Ray Charles,Snooks Eaglin
Fats Domino,Snooks Eaglin
Allen Toussaint,Snooks Eaglin
Stevie Wonder,Sia
Aretha Franklin,Sia
The Cadillacs,The Association
Smokey Robinson & the Miracles,The Beatles
King Curtis,The Beatles
Barrett Strong,The Beatles
Larry Williams,The Beatles
Fats Domino,The Beatles
Little Willie John,The Beatles
The Marvelettes,The Beatles
The Shirelles,The Beatles
The Supremes,The Beatles
The Isley Brothers,The Beatles
Smokey Robinson,The Beatles
Patti LaBelle,Angela Bofill
Gladys Knight,Angela Bofill
Diana Ross,Angela Bofill
Prince,SinÃ©ad O'Connor
Sly & the Family Stone,Sylvester
MFSB,Sylvester
Diana Ross,Sylvester
Aretha Franklin,Sylvester
Sam Cooke,Steve Perry
Gladys Knight,Syleena Johnson
Janet Jackson,Syleena Johnson
R. Kelly,Syleena Johnson
O.V. Wright,Syleena Johnson
Tina Turner,Syleena Johnson
Chaka Khan,Syleena Johnson
Solomon Burke,Simply Red
Ray Charles,Simply Red
Billy Paul,Simply Red
Isaac Hayes,Simply Red
Barry White,Simply Red
Marvin Gaye,Simply Red
Otis Redding,Simply Red
The Temptations,Simply Red
The Spinners,Simply Red
Harold Melvin & the Blue Notes,Simply Red
Harold Melvin,Simply Red
Smokey Robinson,Simply Red
The O'Jays,Simply Red
Fats Domino,The Blasters
Little Willie John,The Blasters
Terry Callier,Beth Orton
Ike & Tina Turner,Big Brother & the Holding Company
Ruth Brown,Big Brother & the Holding Company
Aaliyah,Blaque
Curtis Mayfield,Beres Hammond
Sam Cooke,Beres Hammond
Otis Redding,Beres Hammond
The Impressions,The Five Stairsteps
The Jackson 5,The Five Stairsteps
Jerry Butler,The Five Stairsteps
TLC,BeyoncÃ©
Natalie Cole,BeyoncÃ©
Jody Watley,BeyoncÃ©
En Vogue,BeyoncÃ©
Faith Evans,BeyoncÃ©
Janet Jackson,BeyoncÃ©
Mariah Carey,BeyoncÃ©
Vanessa Williams,BeyoncÃ©
Mary J. Blige,BeyoncÃ©
Michael Jackson,BeyoncÃ©
Aaliyah,BeyoncÃ©
Diana Ross,BeyoncÃ©
Tina Turner,BeyoncÃ©
Donna Summer,BeyoncÃ©
Whitney Houston,BeyoncÃ©
Aretha Franklin,BeyoncÃ©
Toni Braxton,BeyoncÃ©
Peabo Bryson,Beverley Knight
Gladys Knight,Beverley Knight
Erma Franklin,Beverley Knight
Sam Cooke,Beverley Knight
Marvin Gaye,Beverley Knight
Mary J. Blige,Beverley Knight
Tina Turner,Beverley Knight
Ann Peebles,Beverley Knight
Aretha Franklin,Beverley Knight
The Platters,The Fleetwoods
TLC,The Cheetah Girls
Destiny's Child,The Cheetah Girls
Jon Secada,The Cheetah Girls
Mariah Carey,The Cheetah Girls
Michael Jackson,The Cheetah Girls
SWV,The Cheetah Girls
Brandy,The Cheetah Girls
Smokey Robinson & the Miracles,The Chi-Lites
The Five Keys,The Chi-Lites
The Impressions,The Chi-Lites
Jackie Wilson,The Chi-Lites
The Dells,The Chi-Lites
Marvin Gaye,The Chi-Lites
The Marvelettes,The Chi-Lites
Archie Bell & the Drells,The Chi-Lites
Brook Benton,The Chi-Lites
The Temptations,The Chi-Lites
James Brown,Big Audio Dynamite
Grace Jones,Big Audio Dynamite
ESG,Big Audio Dynamite
Funkadelic,Big Audio Dynamite
The Cleftones,The Fugs
Stevie Wonder,Badly Drawn Boy
Stevie Wonder,Bobby Watson
All-4-One,Backstreet Boys
Smokey Robinson & the Miracles,Backstreet Boys
The Jackson 5,Backstreet Boys
Boyz II Men,Backstreet Boys
Michael Jackson,Backstreet Boys
The Whispers,Backstreet Boys
The Tams,Backstreet Boys
Guy,Backstreet Boys
Color Me Badd,Backstreet Boys
New Edition,Backstreet Boys
The Impressions,Commodores
King Curtis,Commodores
Jackie Wilson,Commodores
James Brown,Commodores
Parliament,Commodores
War,Commodores
Rufus,Commodores
Marvin Gaye,Commodores
Otis Redding,Commodores
The Temptations,Commodores
Stevie Wonder,Commodores
The Isley Brothers,Commodores
Smokey Robinson,Commodores
Screamin' Jay Hawkins,The Horrors
Sly & the Family Stone,The Isley Brothers
Ray Charles,The Isley Brothers
James Brown,The Isley Brothers
The Dells,The Isley Brothers
Smokey Robinson,The Isley Brothers
The Platters,The Isley Brothers
Teddy Pendergrass,Keith Sweat
Steve Arrington,Keith Sweat
The Gap Band,Keith Sweat
Isaac Hayes,Keith Sweat
Barry White,Keith Sweat
Luther Vandross,Keith Sweat
Lionel Richie,Keith Sweat
Marvin Gaye,Keith Sweat
Jeffrey Osborne,Keith Sweat
Jermaine Jackson,Keith Sweat
Al Green,Keith Sweat
Stevie Wonder,Keith Sweat
The Isley Brothers,Keith Sweat
Gil Scott-Heron,Bobby McFerrin
Whitney Houston,Idina Menzel
Sly & the Family Stone,King's X
Funkadelic,King's X
Sylvester,Boy George
DeBarge,Immature
Betty Harris,Irma Thomas
Fats Domino,Irma Thomas
Percy Mayfield,Irma Thomas
Allen Toussaint,Irma Thomas
Terry Callier,Incognito
"Earth, Wind & Fire",Incognito
MFSB,Incognito
Minnie Riperton,Incognito
Stevie Wonder,Incognito
James Brown,Booker T. Jones
Randy Crawford,Kim Waters
The Coasters,The Kingsmen
Barrett Strong,The Kingsmen
James Brown,The Kingsmen
Wilson Pickett,The Kingsmen
BeyoncÃ©,Nicole Scherzinger
Earl King,Chris Kenner
Aaron Neville,Chris Isaak
TLC,Cherish
En Vogue,Cherish
Janet Jackson,Cherish
Destiny's Child,Cherish
Michael Jackson,Cherish
Monica,Cherish
SWV,Cherish
Aaliyah,Cherish
BeyoncÃ©,Cherish
Sylvester,Kylie Minogue
Little Eva,Kylie Minogue
Teddy Riley,Color Me Badd
Bobby Brown,Color Me Badd
Jodeci,Color Me Badd
Michael Jackson,Color Me Badd
Guy,Color Me Badd
Smokey Robinson,Color Me Badd
New Edition,Color Me Badd
Terry Callier,Koop
Marvin Gaye,Colin Blunstone
Aretha Franklin,Israel Houghton
Sly & the Family Stone,Kool & the Gang
The Mar-Keys,Kool & the Gang
The Jackson 5,Kool & the Gang
James Brown,Kool & the Gang
"Earth, Wind & Fire",Kool & the Gang
Rufus,Kool & the Gang
Marvin Gaye,Kool & the Gang
Archie Bell & the Drells,Kool & the Gang
The Temptations,Kool & the Gang
Stevie Wonder,Kool & the Gang
The Isley Brothers,Kool & the Gang
Smokey Robinson,Kool & the Gang
The Shirelles,LaVern Baker
Todd Rhodes,LaVern Baker
Prince,Hellogoodbye
TLC,Christina Aguilera
Patti Austin,Christina Aguilera
Jody Watley,Christina Aguilera
Janet Jackson,Christina Aguilera
Destiny's Child,Christina Aguilera
Mariah Carey,Christina Aguilera
Michael Jackson,Christina Aguilera
Minnie Riperton,Christina Aguilera
Aaliyah,Christina Aguilera
Whitney Houston,Christina Aguilera
Toni Braxton,Christina Aguilera
Grace Jones,Ladytron
Stevie Wonder,Aqualung
Teddy Pendergrass,Jaheim
Babyface,Jaheim
D'Angelo,Jaheim
Luther Vandross,Jaheim
Sam Cooke,Jaheim
Marvin Gaye,Jaheim
R. Kelly,Jaheim
Willie Hutch,Jaheim
Stevie Wonder,Jaheim
Gerald Levert,Jaheim
Keith Sweat,Jaheim
Eric BenÃ©t,Jaheim
Maxwell,Jaheim
Will Downing,Jaheim
Parliament,Larry Heard
"Earth, Wind & Fire",Larry Heard
Prince,Larry Heard
King Curtis,Clarence Clemons
The Memphis Horns,Clarence Clemons
Dave Bartholomew,Clarence Clemons
Bobby Brown,Gym Class Heroes
Prince,Gym Class Heroes
Donny Hathaway,Leela James
Roberta Flack,Leela James
Marvin Gaye,Leela James
Raphael Saadiq,Leela James
Minnie Riperton,Leela James
Tina Turner,Leela James
Al Green,Leela James
Stevie Wonder,Leela James
Chaka Khan,Leela James
Aretha Franklin,Leela James
112,Cupid
The Marvelettes,Bananarama
Mary Wells,Bananarama
The Supremes,Bananarama
The Velvelettes,Bananarama
James Brown,"Lee ""Scratch"" Perry"
The Moonglows,The Crests
The Penguins,The Crests
The Platters,The Crests
The Delfonics,LeVert
The Dramatics,LeVert
The Stylistics,LeVert
The Temptations,LeVert
The Chi-Lites,LeVert
The O'Jays,LeVert
Gladys Knight,"Evelyn ""Champagne"" King"
O.V. Wright,Taj Mahal
LaVern Baker,Taj Mahal
Isaac Hayes,Tony! Toni! TonÃ©!
Parliament,Tony! Toni! TonÃ©!
Marvin Gaye,Tony! Toni! TonÃ©!
Ohio Players,Tony! Toni! TonÃ©!
Michael Jackson,Tony! Toni! TonÃ©!
Stevie Wonder,Tony! Toni! TonÃ©!
Commodores,Tony! Toni! TonÃ©!
The Isley Brothers,Tony! Toni! TonÃ©!
Kool & the Gang,Tony! Toni! TonÃ©!
Cameo,Tony! Toni! TonÃ©!
Ray Charles,Squeeze
Sam Cooke,Squeeze
Otis Redding,Squeeze
The Temptations,Squeeze
Tower of Power,Shalamar
Sly & the Family Stone,Shalamar
Chic,Shalamar
Labelle,Shalamar
"Earth, Wind & Fire",Shalamar
Rufus,Shalamar
The Supremes,Shalamar
The Stylistics,Shalamar
The Sweet Inspirations,Shalamar
Commodores,Shalamar
Kool & the Gang,Shalamar
Jackie Wilson,Toots & the Maytals
James Brown,Toots & the Maytals
Fats Domino,Toots & the Maytals
Rufus Thomas,Toots & the Maytals
Marvin Gaye,Toots & the Maytals
The Meters,Toots & the Maytals
Otis Redding,Toots & the Maytals
The Isley Brothers,Toots & the Maytals
Booker T. Jones,Toots & the Maytals
Lee Dorsey,Toots & the Maytals
Jodeci,Shai
Full Force,Shai
Al Green,Dwight Yoakam
Bobby Brown,East 17
The Jackson 5,East 17
Boyz II Men,East 17
New Edition,East 17
James Brown,Dyke & the Blazers
Parliament,Dyke & the Blazers
Ohio Players,Dyke & the Blazers
Parliament,E.U.
Cameo,E.U.
Bill Withers,Tori Amos
Terry Callier,Ben Harper
Bill Withers,Ben Harper
Curtis Mayfield,Ben Harper
Marvin Gaye,Ben Harper
Betty Wright,Shanice
Jody Watley,Shanice
Minnie Riperton,Shanice
Roy Brown,Carl Perkins
Wynonie Harris,Carl Perkins
The Jackson 5,El DeBarge
Philip Bailey,El DeBarge
The Spinners,El DeBarge
Tom Moulton,Frankie Knuckles
Sly & the Family Stone,Falco
KC & the Sunshine Band,Falco
Soul II Soul,Faithless
Isaac Hayes,Faithless
Barry White,Faithless
Marvin Gaye,Faithless
Donna Summer,Faithless
Roy Brown,Eddie Cochran
Patti LaBelle,Fantasia
Faith Evans,Fantasia
Macy Gray,Fantasia
Kandi,Fantasia
Mary J. Blige,Fantasia
Aretha Franklin,Fantasia
Sly & the Family Stone,Fishbone
Bootsy Collins,Fishbone
James Brown,Fishbone
Parliament,Fishbone
Curtis Mayfield,Fishbone
Funkadelic,Fishbone
Rick James,Fishbone
The Meters,Fishbone
George Clinton,Fishbone
Stevie Wonder,Fishbone
Graham Central Station,Fishbone
Gladys Knight,Freda Payne
Ann Peebles,Freda Payne
Dionne Warwick,Elton John
The Spinners,Elton John
ESG,Elastica
Bobby Marchan,Divine
Sade,EmilÃ­ana Torrini
Sly & the Family Stone,Graham Central Station
James Brown,Graham Central Station
Rufus Thomas,Graham Central Station
Booker T. Jones,Graham Central Station
Teddy Pendergrass,Full Force
James Brown,Full Force
Luther Vandross,Full Force
Marvin Gaye,Full Force
Prince,Full Force
Rick James,Full Force
The Spinners,Full Force
The O'Jays,Full Force
Terence Trent D'Arby,Eric BenÃ©t
Teddy Pendergrass,Eric BenÃ©t
Peabo Bryson,Eric BenÃ©t
Luther Vandross,Eric BenÃ©t
Sam Cooke,Eric BenÃ©t
Marvin Gaye,Eric BenÃ©t
Al Green,Eric BenÃ©t
Willie Mitchell,Eric BenÃ©t
Smokey Robinson,Eric BenÃ©t
Isaac Hayes,Fun Lovin' Criminals
Curtis Mayfield,Fun Lovin' Criminals
Barry White,Fun Lovin' Criminals
Gladys Knight,Chaka Khan
Fontella Bass,Chaka Khan
Diana Ross,Chaka Khan
Stevie Wonder,Chaka Khan
Irma Thomas,Chaka Khan
Doris Troy,Chaka Khan
Lorraine Ellison,Chaka Khan
Aretha Franklin,Chaka Khan
Ray Charles,Gene Harris
TLC,Dream
En Vogue,Dream
Janet Jackson,Dream
Destiny's Child,Dream
Monica,Dream
Aaliyah,Dream
Brandy,Dream
Toni Braxton,Dream
Roy Brown,Gene Vincent
Jackie Wilson,Joe Simon
Sam Cooke,Joe Simon
Jerry Butler,Joe Simon
Wynonie Harris,Joe Simon
Ray Charles,Luther Ingram
James Carr,Luther Ingram
James Brown,Luther Ingram
Sam Cooke,Luther Ingram
Otis Redding,Luther Ingram
Don Covay,Luther Ingram
Ann Peebles,Humble Pie
Ray Charles,Tyrone Davis
The Impressions,Tyrone Davis
Jackie Wilson,Tyrone Davis
Sam Cooke,Tyrone Davis
Jerry Butler,Tyrone Davis
Arthur Conley,Tyrone Davis
Ruth Brown,Etta James
James Brown,Charlie Hunter
Otis Redding,Lyres
The Isley Brothers,Lyres
Clarence Carter,Duane Allman
Wilson Pickett,Duane Allman
Jackie Wilson,Lou Christie
Little Anthony & the Imperials,Lou Christie
Babyface,Tyrese
Boyz II Men,Tyrese
Jodeci,Tyrese
Next,Tyrese
Brian McKnight,Tyrese
Xscape,Tyrese
Keith Sweat,Tyrese
Marvin Gaye,Underworld
Gil Scott-Heron,Underworld
Prince,Jamie Principle
The Drifters,Jay & the Americans
James Brown,Jan Hammer
Diana Ross,Vonda Shepard
Tina Turner,Vonda Shepard
Whitney Houston,Vonda Shepard
Lorraine Ellison,Vonda Shepard
Aretha Franklin,Vonda Shepard
Boyz II Men,Uncle Sam
Irma Thomas,Jean Knight
The Jackson 5,Debbie Gibson
Peabo Bryson,John Legend
Babyface,John Legend
Natalie Cole,John Legend
Bill Withers,John Legend
Lamont Dozier,John Legend
D'Angelo,John Legend
Curtis Mayfield,John Legend
Ben E. King,John Legend
Eddie Floyd,John Legend
Erykah Badu,John Legend
Donny Hathaway,John Legend
Janet Jackson,John Legend
Leon Ware,John Legend
Howard Hewett,John Legend
Marvin Gaye,John Legend
Raphael Saadiq,John Legend
Billy Preston,John Legend
Al Green,John Legend
Brenda Russell,John Legend
Stevie Wonder,John Legend
Gerald Levert,John Legend
Maxwell,John Legend
Regina Belle,John Legend
Ray Charles,Lee Dorsey
Fats Domino,Lee Dorsey
Earl King,Lee Dorsey
Sam Cooke,Lee Dorsey
Dave Bartholomew,Lee Dorsey
"Huey ""Piano"" Smith",Lee Dorsey
Wynonie Harris,Lee Dorsey
Don Covay,Delbert McClinton
Stephanie Mills,Debra Laws
Randy Crawford,Debra Laws
Minnie Riperton,Debra Laws
Patrice Rushen,Debra Laws
Ray Charles,Leon Russell
Fats Domino,Leon Russell
The Staple Singers,Leon Russell
The Jackson 5,DeBarge
"Earth, Wind & Fire",DeBarge
Michael Jackson,DeBarge
The Sylvers,DeBarge
The Spinners,DeBarge
The Five Stairsteps,DeBarge
The O'Jays,DeBarge
Diana Ross,Deniece Williams
Stevie Wonder,Deniece Williams
Doris Troy,Deniece Williams
Aretha Franklin,Deniece Williams
Fats Domino,Warren Zevon
Rufus Thomas,Johnny Ace
Sly & the Family Stone,Was (Not Was)
Parliament,Was (Not Was)
Funkadelic,Was (Not Was)
Percy Sledge,Derek & the Dominos
Prince,Ween
The Spinners,Ween
Percy Sledge,Lenny Williams
James Brown,Desmond Dekker
Fats Domino,Desmond Dekker
Lee Dorsey,Desmond Dekker
Smokey Robinson,Desmond Dekker
Ray Charles,Johnny Winter
Bill Doggett,Dick Dale
Patti LaBelle,Whitney Houston
Teddy Pendergrass,Whitney Houston
Cissy Houston,Whitney Houston
Dionne Warwick,Whitney Houston
Fontella Bass,Whitney Houston
Donny Hathaway,Whitney Houston
Luther Vandross,Whitney Houston
Esther Phillips,Whitney Houston
Minnie Riperton,Whitney Houston
The Sweet Inspirations,Whitney Houston
Diana Ross,Whitney Houston
Tina Turner,Whitney Houston
Stevie Wonder,Whitney Houston
Donna Summer,Whitney Houston
Wilson Pickett,Whitney Houston
Commodores,Whitney Houston
"Evelyn ""Champagne"" King",Whitney Houston
Chaka Khan,Whitney Houston
Aretha Franklin,Whitney Houston
Ray Charles,Smokey Robinson
The Flamingos,Smokey Robinson
Bobby Day,Smokey Robinson
The Clovers,Smokey Robinson
Jackie Wilson,Smokey Robinson
James Brown,Smokey Robinson
The Dells,Smokey Robinson
Gene Chandler,Smokey Robinson
Sam Cooke,Smokey Robinson
The Moonglows,Smokey Robinson
The Platters,Smokey Robinson
Christopher Williams,Horace Brown
Jodeci,Horace Brown
Stevie Wonder,Horace Brown
Guy,Horace Brown
Keith Sweat,Horace Brown
Roy Brown,Little Richard
Wynonie Harris,Little Richard
Color Me Badd,LFO
Ray Charles,Horace Parlan
Sly & the Family Stone,Living Colour
James Brown,Living Colour
Parliament,Living Colour
Funkadelic,Living Colour
Marvin Gaye,Living Colour
Rick James,Living Colour
