year,Genre,popularity
2007,Pop/Rock,57
2002,Pop/Rock,49
2002,Pop/Rock,47
2011,Pop/Rock,54
2000,Pop/Rock,43
1982,Pop/Rock,25
1986,Pop/Rock,24
1986,Pop/Rock,23
1986,Pop/Rock,24
1981,Pop/Rock,55
1981,Pop/Rock,48
1981,Pop/Rock,46
1981,Pop/Rock,41
1981,Pop/Rock,40
1981,Pop/Rock,39
1981,Pop/Rock,36
1982,Pop/Rock,35
1981,Pop/Rock,33
1981,Pop/Rock,33
1984,Pop/Rock,26
1986,Pop/Rock,33
1998,Pop/Rock,52
1960,Jazz,13
1960,Jazz,13
1985,Jazz,31
1961,Jazz,9
1961,Jazz,9
1962,Jazz,11
1959,Jazz,9
1961,Jazz,8
1959,Jazz,10
1961,Jazz,8
1962,Jazz,9
1959,Jazz,9
1961,Jazz,7
1961,Jazz,7
1962,Jazz,8
1985,Jazz,29
1959,Jazz,7
1961,Jazz,7
1961,Jazz,7
1961,Jazz,7
1962,Jazz,8
1962,Jazz,8
1962,Jazz,8
1962,Jazz,8
1951,Jazz,50
1951,Jazz,45
1951,Jazz,29
1951,Jazz,29
1951,Jazz,28
1951,Jazz,29
1951,Jazz,24
1951,Jazz,24
1951,Jazz,23
1951,Jazz,25
1951,Jazz,22
1951,Jazz,22
1951,Jazz,19
1951,Jazz,19
1951,Jazz,17
1951,Jazz,14
1960,Jazz,38
1951,Jazz,14
1951,Jazz,13
1951,Jazz,12
1951,Jazz,11
1951,Jazz,11
1951,Jazz,11
1951,Jazz,10
1951,Jazz,10
1951,Jazz,10
1951,Jazz,9
1951,Jazz,9
1955,Jazz,22
1955,Jazz,21
1955,Jazz,20
1955,Jazz,22
1960,Jazz,35
1951,Jazz,8
1951,Jazz,8
1951,Jazz,9
1951,Jazz,8
1951,Jazz,8
1955,Jazz,19
1955,Jazz,18
1955,Jazz,15
1955,Jazz,16
1955,Jazz,13
1959,Jazz,28
1960,Jazz,20
1960,Jazz,20
1960,Jazz,19
1960,Jazz,15
1987,Jazz,38
1960,Jazz,13
1960,Jazz,14
1961,Jazz,15
1986,Latin,32
1986,Latin,30
1992,Latin,32
1986,Latin,36
1999,Electronic,50
2003,Electronic,52
1999,Electronic,46
2002,Electronic,53
1999,Electronic,52
2002,Pop/Rock,40
1999,Pop/Rock,44
2004,Pop/Rock,40
1995,Pop/Rock,32
1999,Pop/Rock,57
1982,Pop/Rock,40
1982,Pop/Rock,39
2003,Pop/Rock,53
1981,Pop/Rock,36
1981,Pop/Rock,36
2018,Pop/Rock,70
1995,Pop/Rock,48
1999,Pop/Rock,44
1985,Pop/Rock,37
2003,Pop/Rock,48
1985,Pop/Rock,31
1980,Pop/Rock,67
1980,Pop/Rock,61
1982,Pop/Rock,64
1980,Pop/Rock,54
1981,Pop/Rock,58
1981,Pop/Rock,58
1991,Pop/Rock,63
1993,Pop/Rock,64
1986,Pop/Rock,57
2003,Pop/Rock,64
1981,Pop/Rock,50
1982,Pop/Rock,50
1982,Pop/Rock,50
1980,Pop/Rock,40
1981,Pop/Rock,47
1982,Pop/Rock,48
1985,Pop/Rock,46
2003,Pop/Rock,58
2003,Pop/Rock,56
1980,Pop/Rock,34
1981,Pop/Rock,40
2004,Electronic,55
1998,Electronic,33
1998,Electronic,32
1998,Electronic,31
1998,Electronic,31
1999,Electronic,43
2000,Electronic,44
2004,Electronic,47
1998,Electronic,50
1998,Electronic,47
1998,Electronic,46
2000,Electronic,60
2004,Electronic,57
1998,Electronic,40
1998,Electronic,39
1998,Electronic,38
2001,Electronic,53
2004,R&B;,41
2008,R&B;,48
2008,R&B;,46
2008,R&B;,47
2008,R&B;,43
2004,R&B;,42
2006,R&B;,44
2005,R&B;,42
2006,R&B;,51
2004,R&B;,39
2005,R&B;,42
2006,R&B;,47
2006,R&B;,43
2010,R&B;,54
2007,R&B;,42
2005,R&B;,47
2006,R&B;,41
2008,R&B;,43
2007,R&B;,40
2004,R&B;,37
2006,R&B;,43
2011,R&B;,55
2007,R&B;,47
2008,R&B;,42
2008,R&B;,42
2004,R&B;,61
2005,R&B;,65
2006,R&B;,70
2006,R&B;,68
2006,R&B;,67
2007,R&B;,66
2008,R&B;,67
2006,R&B;,58
2006,R&B;,58
2007,R&B;,62
2008,R&B;,66
2008,R&B;,57
2004,R&B;,52
2005,R&B;,55
2007,R&B;,58
2010,R&B;,63
2010,R&B;,60
2006,R&B;,55
2007,R&B;,51
2007,R&B;,53
2006,R&B;,48
2006,R&B;,49
2007,R&B;,48
2008,R&B;,51
2005,R&B;,48
2008,R&B;,49
2004,R&B;,46
2006,R&B;,46
2006,R&B;,56
1988,R&B;,30
1992,R&B;,34
1988,R&B;,52
1988,R&B;,50
1988,R&B;,39
1988,R&B;,38
1988,R&B;,32
1988,R&B;,32
1930,Vocal,2
1930,Vocal,3
1930,Vocal,2
1930,Vocal,3
1930,Vocal,3
1930,Vocal,16
1930,Vocal,11
1930,Vocal,8
1930,Vocal,4
1930,Vocal,4
1930,Vocal,5
1930,Vocal,3
1930,Vocal,3
1930,Vocal,4
1930,Vocal,3
1930,Vocal,3
1930,Vocal,3
1930,Vocal,3
1990,Vocal,45
1984,Vocal,44
1930,Vocal,2
1930,Vocal,3
1930,Vocal,3
1930,Vocal,3
1930,Vocal,2
1930,Vocal,3
1998,Vocal,40
1977,Jazz,31
1977,Jazz,31
1977,Jazz,28
1977,Jazz,27
1977,Jazz,26
1977,Jazz,43
1969,R&B;,33
2001,R&B;,43
1971,R&B;,29
1971,R&B;,28
1969,R&B;,26
1971,R&B;,26
1973,R&B;,27
1973,R&B;,28
2003,R&B;,38
1969,R&B;,28
1971,R&B;,26
1971,R&B;,25
1973,R&B;,26
1973,R&B;,25
1974,R&B;,25
1974,R&B;,24
1974,R&B;,24
1976,R&B;,32
2005,R&B;,44
1969,R&B;,23
1973,R&B;,25
1974,R&B;,23
1974,R&B;,23
1987,R&B;,24
1974,R&B;,23
1969,R&B;,22
1977,R&B;,28
1971,R&B;,68
1972,R&B;,74
1972,R&B;,62
1972,R&B;,65
1972,R&B;,54
1974,R&B;,64
1971,R&B;,51
1972,R&B;,52
1972,R&B;,48
1973,R&B;,49
1974,R&B;,45
1975,R&B;,52
1971,R&B;,45
1972,R&B;,43
1972,R&B;,42
1972,R&B;,42
1973,R&B;,45
1973,R&B;,46
1989,R&B;,46
1972,R&B;,42
1973,R&B;,41
1974,R&B;,35
1975,R&B;,39
1972,R&B;,36
1972,R&B;,38
1977,R&B;,37
1972,R&B;,37
1972,R&B;,37
1972,R&B;,37
1975,R&B;,34
1975,R&B;,33
1975,R&B;,33
1971,R&B;,38
1972,R&B;,35
1972,R&B;,36
1972,R&B;,32
1975,R&B;,32
1975,R&B;,32
1975,R&B;,32
1976,R&B;,36
1973,R&B;,34
1975,R&B;,31
1975,R&B;,30
1967,R&B;,25
1971,R&B;,32
1973,R&B;,33
1975,R&B;,29
1975,R&B;,29
1977,R&B;,32
1968,Jazz,30
1968,Jazz,30
1963,Jazz,15
1964,Jazz,17
1963,Jazz,16
1964,Jazz,14
1968,Jazz,24
1963,Jazz,13
1963,Jazz,11
1963,Jazz,34
1964,Jazz,25
1966,Jazz,34
1967,Jazz,32
1983,Vocal,33
1980,Vocal,35
1983,Vocal,33
1981,Vocal,32
1981,Vocal,32
1986,Vocal,31
2008,Vocal,53
1976,Vocal,35
1976,Vocal,33
1977,Vocal,31
1980,Vocal,29
1980,Vocal,32
1981,Vocal,30
1983,Vocal,33
1981,Vocal,28
1983,Vocal,30
1984,Vocal,31
1983,Vocal,30
1975,Vocal,23
1984,Vocal,29
1986,Vocal,34
1981,Vocal,51
1983,Vocal,57
1984,Vocal,54
1981,Vocal,50
1976,Vocal,51
1981,Vocal,38
1983,Vocal,42
1981,Vocal,37
1985,Vocal,42
1968,Pop/Rock,25
1968,Pop/Rock,25
1968,Pop/Rock,23
1968,Pop/Rock,22
1968,Pop/Rock,22
1964,Pop/Rock,15
1968,Pop/Rock,44
1968,Pop/Rock,33
1968,Pop/Rock,33
1972,Pop/Rock,39
1968,Pop/Rock,31
1968,Pop/Rock,30
1968,Pop/Rock,30
1972,Pop/Rock,38
1965,Vocal,24
1965,Vocal,25
1965,Vocal,23
1992,Vocal,40
1965,Vocal,21
1992,Vocal,35
1965,Vocal,22
1963,Vocal,16
1965,Vocal,56
1963,Vocal,35
1965,Vocal,32
1991,Vocal,44
1965,Vocal,29
1976,Pop/Rock,25
1970,Pop/Rock,23
1973,Pop/Rock,24
1976,Pop/Rock,24
1978,Pop/Rock,23
1978,Pop/Rock,23
1973,Pop/Rock,21
1975,Pop/Rock,19
1976,Pop/Rock,21
1976,Pop/Rock,21
1976,Pop/Rock,21
1976,Pop/Rock,55
1976,Pop/Rock,47
1978,Pop/Rock,49
1991,Pop/Rock,62
1978,Pop/Rock,32
1991,Pop/Rock,52
2012,Pop/Rock,47
2015,Pop/Rock,53
2012,Pop/Rock,45
2015,Pop/Rock,50
2012,Pop/Rock,44
2015,Pop/Rock,49
2012,Pop/Rock,43
2012,Pop/Rock,62
2013,Pop/Rock,57
2015,Pop/Rock,59
2015,Pop/Rock,58
2015,Pop/Rock,58
2012,Pop/Rock,51
1980,Country,28
1986,Country,28
1991,Country,33
1997,Country,38
1986,Country,27
1986,Country,26
1993,Country,34
1982,Country,26
2004,Country,42
1982,Country,24
1983,Country,24
1984,Country,26
1984,Country,26
1986,Country,25
1986,Country,25
2004,Country,40
2013,Country,48
1982,Country,23
1982,Country,24
1985,Country,24
1986,Country,25
1990,Country,29
1992,Country,31
2005,Country,42
2005,Country,42
1980,Country,23
1980,Country,22
1984,Country,25
1986,Country,24
1990,Country,28
2004,Country,38
2014,Country,50
1980,Country,22
1980,Country,22
1980,Country,22
1980,Country,22
1980,Country,22
1980,Country,21
1980,Country,22
1985,Country,23
1986,Country,23
2004,Country,38
2004,Country,38
1986,Country,22
1990,Country,27
2004,Country,38
1980,Country,22
1980,Country,22
1994,Country,32
1980,Country,22
1985,Country,21
2005,Country,38
1980,Country,69
1980,Country,65
1980,Country,60
1980,Country,56
1983,Country,63
1992,Country,59
2004,Country,63
2005,Country,66
1980,Country,52
1980,Country,50
1980,Country,50
1980,Country,47
1983,Country,48
1984,Country,52
1980,Country,44
1980,Country,44
1980,Country,41
1981,Country,43
1981,Country,40
1986,Country,46
1991,Country,48
2004,Country,55
1980,Country,39
1981,Country,38
1982,Country,38
1984,Country,43
1980,Country,35
2004,Country,49
1980,Country,35
1980,Country,35
1984,Country,35
2004,Country,48
2004,Country,48
2005,Country,49
1980,Country,33
1980,Country,33
1980,Country,33
1980,Country,33
1984,Country,35
1980,Country,31
1980,Country,31
1985,Country,30
1993,Country,38
1980,Country,30
1980,Country,29
1989,Country,33
1989,Country,32
1994,Country,39
1980,Country,29
1980,Country,29
1986,Country,29
2004,Country,43
2004,Country,44
1981,Pop/Rock,51
1989,Country,33
1991,Country,32
2006,Country,47
2006,Country,46
1989,Country,33
1990,Country,29
1995,Country,38
1999,Country,39
2006,Country,46
2010,Country,46
1991,Country,31
1991,Country,35
1995,Country,37
2003,Country,40
2006,Country,46
2010,Country,50
1994,Country,36
1995,Country,36
1998,Country,36
2006,Country,43
1989,Country,30
1990,Country,27
1995,Country,36
1999,Country,37
2006,Country,43
2010,Country,46
2010,Country,46
1990,Country,26
1996,Country,35
2006,Country,42
2006,Country,42
2006,Country,42
2008,Country,47
1992,Country,33
2006,Country,42
2006,Country,42
2006,Country,41
1991,Country,30
1992,Country,32
1994,Country,31
1996,Country,33
1992,Country,32
1995,Country,46
1995,Country,33
1998,Country,32
2003,Country,41
2006,Country,41
2010,Country,43
1989,Country,63
1989,Country,59
1989,Country,56
1989,Country,54
1991,Country,61
1992,Country,69
1996,Country,59
1989,Country,51
1990,Country,49
1991,Country,52
2002,Country,59
2008,Country,64
2008,Country,61
2010,Country,62
2010,Country,63
2010,Country,63
2010,Country,62
1989,Country,45
1989,Country,48
1991,Country,49
1991,Country,45
2008,Country,58
2010,Country,60
2010,Country,60
1989,Country,46
1994,Country,48
2010,Country,57
2010,Country,57
1989,Country,44
1990,Country,39
1991,Country,46
1994,Country,44
1991,Country,39
1991,Country,45
2002,Country,48
2003,Country,49
2010,Country,54
2010,Country,55
1989,Country,37
1991,Country,38
1992,Country,43
1995,Country,46
1998,Country,42
2010,Country,54
1989,Country,35
1989,Country,36
1990,Country,33
1992,Country,42
1992,Country,41
1994,Country,40
1996,Country,45
1996,Country,45
1996,Country,41
1998,Country,42
2000,Country,42
2006,Country,47
1989,Country,36
1992,Country,39
1995,Country,43
1999,Country,42
2008,Country,48
1994,Country,38
2006,Country,47
1958,Folk,11
1957,Folk,14
1957,Folk,9
1957,Folk,9
1957,Folk,8
1958,Folk,6
1958,Folk,8
1958,Folk,8
1958,Folk,7
1990,Folk,32
1957,Folk,16
1958,Folk,13
1998,Stage & Screen,39
2011,Stage & Screen,50
1992,Stage & Screen,41
1994,Stage & Screen,40
1994,Stage & Screen,62
2012,Stage & Screen,66
1994,Stage & Screen,53
1999,Stage & Screen,54
2005,Pop/Rock,52
1995,Pop/Rock,45
1995,Pop/Rock,45
1995,Pop/Rock,35
1999,Pop/Rock,52
1995,Pop/Rock,34
1995,Pop/Rock,34
1998,Pop/Rock,40
2005,Pop/Rock,50
1995,Pop/Rock,33
1995,Pop/Rock,33
1998,Pop/Rock,43
1999,Pop/Rock,50
2005,Pop/Rock,53
2005,Pop/Rock,48
1999,Pop/Rock,53
1995,Pop/Rock,31
1995,Pop/Rock,31
1998,Pop/Rock,42
2005,Pop/Rock,52
1995,Pop/Rock,66
1995,Pop/Rock,67
1995,Pop/Rock,58
1995,Pop/Rock,70
1995,Pop/Rock,55
1995,Pop/Rock,59
1995,Pop/Rock,58
1998,Pop/Rock,61
1995,Pop/Rock,46
1995,Pop/Rock,54
2002,Pop/Rock,57
2005,Pop/Rock,58
1995,Pop/Rock,42
1995,Pop/Rock,42
1995,Pop/Rock,51
1999,Pop/Rock,59
1999,Pop/Rock,56
1995,Pop/Rock,49
1995,Pop/Rock,50
1995,Pop/Rock,40
1995,Pop/Rock,47
1995,Pop/Rock,47
2005,Pop/Rock,61
1989,Pop/Rock,71
1989,Pop/Rock,50
1967,Jazz,22
1978,Blues,32
1980,Blues,32
1991,Blues,37
1978,Blues,25
1978,Blues,53
1986,Blues,45
1978,Blues,42
1997,Blues,49
1967,Blues,28
1967,Blues,22
1967,Blues,21
1967,Blues,20
1967,Blues,19
1967,Blues,31
1967,Blues,18
1967,Blues,24
1973,Blues,30
1967,Blues,17
1969,Blues,24
1967,Blues,23
1967,Blues,27
1968,Blues,22
1969,Blues,25
1967,Blues,22
1968,Blues,21
1973,Blues,28
1967,Blues,15
1967,Blues,25
1968,Blues,21
1967,Blues,24
1967,Blues,21
1973,Blues,28
1967,Blues,57
1967,Blues,50
1967,Blues,32
1967,Blues,31
1967,Blues,36
1979,Blues,42
1972,Blues,37
1973,Blues,41
1967,Blues,26
1969,Blues,36
1967,Blues,24
1973,Blues,39
2008,Reggae,58
2008,Reggae,63
2010,Reggae,53
2008,Reggae,56
1985,Pop/Rock,35
1982,Pop/Rock,30
1982,Pop/Rock,30
1982,Pop/Rock,28
1982,Pop/Rock,29
1982,Pop/Rock,25
1982,Pop/Rock,53
1982,Pop/Rock,36
1983,Pop/Rock,33
2001,Pop/Rock,40
2008,Pop/Rock,39
1993,Latin,49
1995,Latin,54
2011,Latin,46
1991,Latin,50
1997,Latin,56
1991,Latin,48
1997,Latin,54
2009,Latin,62
2001,Latin,57
1997,Latin,52
2001,Latin,54
2004,Latin,50
2020,Latin,0
2020,Latin,2
2020,Latin,1
2020,Latin,1
1993,Latin,46
1997,Latin,74
1997,Latin,70
1995,Latin,62
1944,Latin,1
1997,Latin,62
2004,Latin,62
1993,Latin,57
2006,Latin,58
1991,Jazz,31
2001,Jazz,39
1989,Jazz,25
1989,Jazz,24
2000,Jazz,48
1983,New Age,30
1983,R&B;,33
2003,Latin,54
2001,Latin,60
2004,Pop/Rock,45
2006,Pop/Rock,40
2006,Pop/Rock,53
1953,Stage & Screen,0
1946,Stage & Screen,0
1953,Stage & Screen,0
1935,Stage & Screen,0
1953,Stage & Screen,0
1953,Stage & Screen,0
1953,Stage & Screen,0
1941,Stage & Screen,2
1941,Stage & Screen,1
1943,Stage & Screen,6
1943,Stage & Screen,6
1943,Stage & Screen,6
1943,Stage & Screen,6
1943,Stage & Screen,6
1943,Stage & Screen,6
1943,Stage & Screen,2
1943,Stage & Screen,0
1946,Stage & Screen,15
1941,Stage & Screen,2
1941,Stage & Screen,2
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,1
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,1
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1939,Stage & Screen,0
1941,Stage & Screen,2
1941,Stage & Screen,2
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1941,Stage & Screen,1
1941,Stage & Screen,1
1941,Stage & Screen,1
1941,Stage & Screen,1
1941,Stage & Screen,1
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1943,Stage & Screen,0
1946,Stage & Screen,2
1941,Stage & Screen,0
1941,Stage & Screen,1
1941,Stage & Screen,1
1941,Stage & Screen,1
1947,Stage & Screen,0
1941,Stage & Screen,0
1953,Stage & Screen,0
1941,Stage & Screen,0
1968,Latin,25
1996,International,40
1969,Jazz,30
1976,Jazz,31
1968,Jazz,19
1969,Jazz,26
1976,Jazz,29
1968,Jazz,18
1969,Jazz,22
2005,Jazz,44
1968,Jazz,17
1968,Jazz,15
1968,Jazz,15
1971,Jazz,23
1968,Jazz,38
1996,Jazz,47
1971,Jazz,36
1976,Jazz,38
1971,Pop/Rock,32
1971,Pop/Rock,30
1972,Pop/Rock,33
1973,Pop/Rock,35
1989,Pop/Rock,42
1991,Pop/Rock,44
1991,Pop/Rock,42
1973,Pop/Rock,31
1973,Pop/Rock,31
1974,Pop/Rock,27
1975,Pop/Rock,34
1971,Pop/Rock,28
1971,Pop/Rock,28
1973,Pop/Rock,30
1973,Pop/Rock,29
1974,Pop/Rock,25
1971,Pop/Rock,27
1971,Pop/Rock,27
1971,Pop/Rock,27
1974,Pop/Rock,25
1975,Pop/Rock,29
1989,Pop/Rock,36
1971,Pop/Rock,26
1973,Pop/Rock,28
1974,Pop/Rock,24
1975,Pop/Rock,29
1975,Pop/Rock,28
1991,Pop/Rock,40
2001,Pop/Rock,41
1972,Pop/Rock,27
1972,Pop/Rock,26
1974,Pop/Rock,23
1972,Pop/Rock,27
1973,Pop/Rock,28
1974,Pop/Rock,22
1975,Pop/Rock,27
1972,Pop/Rock,26
1973,Pop/Rock,26
1973,Pop/Rock,26
1974,Pop/Rock,25
1978,Pop/Rock,27
1972,Pop/Rock,25
1973,Pop/Rock,27
1974,Pop/Rock,21
1987,Pop/Rock,30
1972,Pop/Rock,67
1973,Pop/Rock,60
1989,Pop/Rock,71
1989,Pop/Rock,60
1971,Pop/Rock,57
1971,Pop/Rock,50
1975,Pop/Rock,48
1991,Pop/Rock,53
1975,Pop/Rock,43
1971,Pop/Rock,45
1971,Pop/Rock,41
1973,Pop/Rock,43
1974,Pop/Rock,36
1976,Pop/Rock,48
1978,Pop/Rock,51
1986,Pop/Rock,40
1971,Pop/Rock,40
1977,Pop/Rock,42
1971,Pop/Rock,45
1971,Pop/Rock,37
1976,Pop/Rock,39
1971,Pop/Rock,36
1975,Pop/Rock,36
1975,Pop/Rock,37
1975,Pop/Rock,36
1989,Pop/Rock,44
1971,Pop/Rock,34
1973,Pop/Rock,38
1973,Pop/Rock,38
1986,Pop/Rock,31
1989,Pop/Rock,43
1989,Pop/Rock,45
1974,Pop/Rock,31
1975,Pop/Rock,34
1980,Pop/Rock,36
1989,Pop/Rock,42
1995,Pop/Rock,40
1990,Pop/Rock,31
1995,Pop/Rock,38
1995,Pop/Rock,38
1992,Pop/Rock,34
2009,Pop/Rock,45
2013,Pop/Rock,50
1990,Pop/Rock,71
1992,Pop/Rock,69
1992,Pop/Rock,70
1992,Pop/Rock,65
1992,Pop/Rock,62
1994,Pop/Rock,68
1994,Pop/Rock,65
1994,Pop/Rock,60
1995,Pop/Rock,61
1990,Pop/Rock,55
1990,Pop/Rock,53
1990,Pop/Rock,51
1992,Pop/Rock,54
1992,Pop/Rock,54
1994,Pop/Rock,56
1994,Pop/Rock,55
1996,Pop/Rock,57
1990,Pop/Rock,50
1990,Pop/Rock,49
1992,Pop/Rock,52
1992,Pop/Rock,51
1990,Pop/Rock,46
1990,Pop/Rock,45
1992,Pop/Rock,50
1992,Pop/Rock,47
1995,Pop/Rock,50
1995,Pop/Rock,49
1996,Pop/Rock,53
1996,Pop/Rock,51
1996,Pop/Rock,51
2009,Pop/Rock,58
1990,Pop/Rock,44
1990,Pop/Rock,43
1992,Pop/Rock,48
1992,Pop/Rock,46
1992,Pop/Rock,46
1992,Pop/Rock,46
1994,Pop/Rock,48
1996,Pop/Rock,51
1996,Pop/Rock,50
1996,Pop/Rock,51
1996,Pop/Rock,51
1990,Pop/Rock,42
1990,Pop/Rock,42
1990,Pop/Rock,40
1990,Pop/Rock,41
1996,Pop/Rock,48
1994,Pop/Rock,44
1995,Pop/Rock,45
1995,Pop/Rock,45
1995,Pop/Rock,45
1996,Pop/Rock,47
1996,Pop/Rock,48
1996,Pop/Rock,47
1990,Pop/Rock,39
1992,Pop/Rock,41
1992,Pop/Rock,42
1992,Pop/Rock,41
1995,Pop/Rock,44
1990,Pop/Rock,35
1995,Pop/Rock,42
1996,Pop/Rock,44
1995,Pop/Rock,41
2006,Pop/Rock,44
2009,Pop/Rock,50
2003,R&B;,48
2003,R&B;,47
2005,R&B;,51
2009,R&B;,55
2001,R&B;,48
2001,R&B;,48
2007,R&B;,49
2010,R&B;,48
2001,R&B;,43
2004,R&B;,55
2012,R&B;,54
2020,R&B;,67
2017,R&B;,70
2009,R&B;,48
2001,R&B;,73
2003,R&B;,78
2007,R&B;,79
2009,R&B;,78
2012,R&B;,76
2003,R&B;,61
2009,R&B;,73
2009,R&B;,63
2002,R&B;,58
2007,R&B;,57
2001,R&B;,56
2007,R&B;,57
2009,R&B;,61
2020,R&B;,81
2003,R&B;,52
2010,R&B;,51
2010,R&B;,54
2001,R&B;,51
2007,R&B;,52
2012,R&B;,58
1998,R&B;,34
1998,R&B;,44
1995,R&B;,41
2004,Latin,49
2001,Latin,58
2006,Latin,55
2001,Pop/Rock,44
2003,Pop/Rock,44
2001,Pop/Rock,41
2003,Pop/Rock,41
2001,Pop/Rock,73
2001,Pop/Rock,58
2001,Pop/Rock,51
2001,Pop/Rock,50
1983,Pop/Rock,33
1983,Pop/Rock,29
2001,Country,42
2001,Country,42
1989,Country,26
2004,Country,38
1994,Country,65
2001,Country,48
1995,Country,40
1992,Country,38
1990,Country,34
1990,Country,31
1994,Country,38
1999,Country,35
1999,Country,34
2007,Country,57
1995,Country,48
2000,Country,50
2007,Country,52
1995,Country,41
1999,Country,40
2005,Pop/Rock,45
2003,Pop/Rock,42
2000,Pop/Rock,37
2001,Pop/Rock,40
2000,Pop/Rock,36
2001,Pop/Rock,39
2007,Pop/Rock,43
2000,Pop/Rock,36
2005,Pop/Rock,42
2001,Pop/Rock,38
2005,Pop/Rock,42
2008,Pop/Rock,38
2000,Pop/Rock,55
2001,Pop/Rock,53
2005,Pop/Rock,55
2001,Pop/Rock,49
2008,Pop/Rock,48
2001,Pop/Rock,50
2003,Pop/Rock,47
2006,Pop/Rock,45
2017,Pop/Rock,58
2006,Pop/Rock,45
2006,Pop/Rock,43
2008,Pop/Rock,43
2010,Pop/Rock,45
2008,Pop/Rock,41
2008,Pop/Rock,64
2012,Pop/Rock,60
2006,Pop/Rock,57
2006,Pop/Rock,55
2006,Pop/Rock,48
2010,Pop/Rock,52
2007,Pop/Rock,47
2009,Pop/Rock,50
2013,Pop/Rock,54
2009,Pop/Rock,51
2015,Pop/Rock,57
2006,Pop/Rock,44
2007,Pop/Rock,45
2009,Pop/Rock,47
2011,Pop/Rock,46
2012,Pop/Rock,50
2015,Pop/Rock,57
2017,Pop/Rock,59
2011,Pop/Rock,44
2006,Pop/Rock,43
2015,Pop/Rock,55
2007,Pop/Rock,42
2007,Pop/Rock,70
2009,Pop/Rock,61
2007,Pop/Rock,57
2009,Pop/Rock,56
2020,Pop/Rock,71
2009,Pop/Rock,52
2012,Pop/Rock,54
2009,Pop/Rock,51
1994,R&B;,35
1996,R&B;,36
1996,R&B;,39
1994,R&B;,66
1995,R&B;,58
2005,R&B;,61
2005,R&B;,63
1994,R&B;,46
1989,Pop/Rock,35
1998,Pop/Rock,39
1944,International,0
1985,Pop/Rock,29
1936,Vocal,0
1936,Vocal,0
1963,Comedy/Spoken,15
2012,R&B;,50
1971,R&B;,35
1975,R&B;,27
1975,R&B;,27
1972,R&B;,27
1991,R&B;,33
1975,R&B;,25
1991,R&B;,40
1971,R&B;,25
1975,R&B;,25
1975,R&B;,24
1975,R&B;,23
1975,R&B;,22
1971,R&B;,21
1975,R&B;,52
1971,R&B;,46
1972,R&B;,45
1975,R&B;,43
1971,R&B;,35
1972,R&B;,35
1975,R&B;,35
2011,Pop/Rock,47
2010,Pop/Rock,45
1997,R&B;,35
2015,R&B;,58
2018,R&B;,61
2014,R&B;,47
2014,R&B;,59
2010,R&B;,65
2019,R&B;,67
2007,Reggae,62
1987,Reggae,33
1997,Electronic,42
1984,Pop/Rock,43
1984,Pop/Rock,40
1991,Pop/Rock,50
1984,Pop/Rock,36
1984,Pop/Rock,36
1984,Pop/Rock,37
1984,Pop/Rock,37
1984,Pop/Rock,73
1984,Pop/Rock,66
1984,Pop/Rock,66
1984,Pop/Rock,64
1984,Pop/Rock,59
1984,Pop/Rock,55
1984,Pop/Rock,52
1986,Pop/Rock,47
1991,Pop/Rock,58
2012,Pop/Rock,49
2012,Pop/Rock,48
2012,Pop/Rock,48
2014,Pop/Rock,50
2012,Pop/Rock,47
2014,Pop/Rock,49
2017,Pop/Rock,57
2012,Pop/Rock,45
2014,Pop/Rock,48
2017,Pop/Rock,56
2012,Pop/Rock,72
2014,Pop/Rock,73
2012,Pop/Rock,61
2012,Pop/Rock,60
2012,Pop/Rock,58
2012,Pop/Rock,57
2012,Pop/Rock,55
2012,Pop/Rock,55
2012,Pop/Rock,53
2014,Pop/Rock,55
2014,Pop/Rock,53
2004,Pop/Rock,53
2007,Pop/Rock,43
2007,Pop/Rock,42
2004,Pop/Rock,46
2013,Pop/Rock,47
2010,Pop/Rock,43
2004,Pop/Rock,66
2007,Pop/Rock,61
2007,Pop/Rock,50
2004,Pop/Rock,56
2004,Pop/Rock,56
1981,Pop/Rock,29
1983,Pop/Rock,50
1981,Pop/Rock,44
1982,Pop/Rock,40
1997,Reggae,48
2004,Reggae,47
2011,Reggae,55
2013,Reggae,54
2004,Reggae,46
1967,Reggae,28
2004,Reggae,53
1961,Children's,11
1961,Children's,11
1961,Children's,11
1962,Children's,12
1962,Children's,11
1960,Children's,9
1961,Children's,11
1962,Children's,10
1961,Children's,10
1962,Children's,9
1962,Children's,9
1962,Children's,9
1962,Children's,9
1962,Children's,8
1962,Children's,8
1960,Children's,8
1962,Children's,8
1962,Children's,9
1963,Children's,12
1960,Children's,7
1960,Children's,7
1960,Children's,7
1960,Children's,30
1961,Children's,31
1961,Children's,27
1961,Children's,19
1961,Children's,17
1961,Children's,14
1960,Children's,14
1961,Children's,13
1961,Children's,13
2002,Pop/Rock,46
2007,Pop/Rock,45
