danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,Genre
0.294,0.122,0.185,76.66,-16.98,0,3,0.659,0.00000401,0.0922,0.0346,0,251267,30,1977,6/1/77,Vocal
0.325,0.357,0.283,138.585,-14.754,1,1,0.156,0.0000141,0.0389,0.0441,0,167027,26,1977,6/1/77,Vocal
0.357,0.191,0.123,66.999,-15.888,1,5,0.445,0,0.0865,0.0279,0,225507,23,1978,5/1/78,Vocal
0.242,0.311,0.118,73.383,-14.532,1,2,0.918,0.000147,0.0869,0.0389,0,247000,28,1983,11/8/83,Vocal
0.512,0.371,0.491,140.363,-11.013,1,8,0.843,0,0.0542,0.0829,0,204133,33,1994,1/1/94,Vocal
0.526,0.459,0.338,107.155,-8.205,1,7,0.618,0.00000186,0.137,0.0258,0,256627,47,2002,11/26/02,Vocal
0.264,0.32,0.171,138.108,-11.716,1,9,0.885,0.00141,0.134,0.0325,0,211093,64,1974,1974-01,Vocal
0.335,0.303,0.186,114.224,-10.943,1,9,0.932,0.0271,0.0907,0.0315,0,184800,65,1976,1976-11,Vocal
0.469,0.278,0.331,169.735,-16.311,0,3,0.248,0.000126,0.133,0.028,0,231840,68,1980,9/23/80,Vocal
0.363,0.171,0.199,73.734,-14.248,1,8,0.887,0.00000255,0.181,0.0323,0,183973,43,1963,2/25/63,Vocal
0.246,0.274,0.167,82.787,-12.489,1,4,0.843,0,0.152,0.033,0,131627,43,1968,9/1/68,Vocal
0.542,0.454,0.634,104.515,-9.049,1,9,0.637,0,0.218,0.151,0,164573,40,1968,9/1/68,Vocal
0.556,0.363,0.609,127.035,-12.858,1,9,0.617,0,0.352,0.191,0,163573,48,1970,1970,Vocal
0.214,0.12,0.0691,101.713,-17.4,0,6,0.986,0.0204,0.0789,0.0387,0,231267,54,1974,1/1/74,Vocal
0.18,0.24,0.119,75.535,-14.889,1,10,0.416,0.000696,0.105,0.0412,0,235160,56,1981,1981,Vocal
0.542,0.408,0.0584,139.01,-8.457,1,6,0.663,0,0.118,0.028,0,222427,55,2002,1/29/02,Vocal
0.767,0.402,0.898,125.466,-10.935,0,5,0.784,0,0.363,0.47,0,115627,32,1963,2/25/63,Vocal
0.523,0.288,0.464,75.869,-11.506,1,0,0.734,0,0.0771,0.214,0,245693,38,1968,9/1/68,Vocal
0.184,0.342,0.158,76.497,-7.83,1,9,0.943,0.0000127,0.0956,0.0343,0,220133,32,1964,1964-09,Vocal
0.267,0.0927,0.09,87.961,-15.469,0,5,0.941,0.0000988,0.159,0.0344,0,163400,37,1968,9/1/68,Vocal
0.535,0.16,0.403,112.477,-13.225,1,7,0.881,0,0.0961,0.152,0,157333,37,1968,9/1/68,Vocal
0.268,0.144,0.132,90.46,-16.267,0,10,0.931,0.00000163,0.093,0.038,0,210627,46,1983,11/8/83,Vocal
0.202,0.17,0.0682,79.025,-12.296,1,3,0.962,0.0066,0.205,0.0382,0,281627,45,1985,1/1/85,Vocal
0.251,0.0997,0.0763,85.785,-13.681,1,9,0.918,0.0000748,0.123,0.0361,0,300733,32,1968,9/1/68,Vocal
0.504,0.656,0.826,120.994,-13.219,1,0,0.0249,0.0000207,0.154,0.0466,0,177373,38,1971,1971-02,Vocal
0.569,0.479,0.622,88.308,-8.081,1,9,0.637,0,0.226,0.143,0,164400,50,2002,1/29/02,Vocal
0.548,0.431,0.579,153.889,-14.604,1,1,0.134,0,0.188,0.427,0,118733,23,1963,1963-08,Vocal
0.257,0.227,0.119,114.828,-14.436,1,8,0.841,0,0.109,0.0363,0,391440,39,1971,1971-08,Vocal
0.274,0.209,0.297,139.316,-15.723,0,0,0.743,0.00000684,0.183,0.0328,0,201160,41,1977,6/1/77,Vocal
0.572,0.42,0.656,103.56,-12.338,1,9,0.367,0,0.398,0.162,0,164307,44,1991,9/24/91,Vocal
0.249,0.185,0.107,87.065,-12.503,1,10,0.978,0.0000108,0.137,0.0323,0,160667,30,1965,1965-05,Vocal
0.503,0.119,0.348,129.912,-15.536,1,9,0.813,0,0.102,0.0687,0,262400,27,1968,9/1/68,Vocal
0.679,0.388,0.72,97.366,-15.87,1,11,0.0372,0.000971,0.135,0.0369,0,261040,44,1980,9/23/80,Vocal
0.562,0.224,0.0707,139.009,-15.069,1,6,0.674,0,0.127,0.0289,0,221973,50,1996,10/15/96,Vocal
0.28,0.106,0.13,108.73,-18.865,1,9,0.809,0,0.15,0.0359,0,308107,42,1980,9/23/80,Vocal
0.413,0.266,0.114,111.661,-15.887,0,7,0.106,0.00315,0.156,0.0354,0,451760,41,1980,9/23/80,Vocal
0.27,0.306,0.237,107.856,-14.245,0,6,0.865,0.0000131,0.0553,0.034,0,260107,38,1983,11/8/83,Vocal
0.157,0.38,0.05,91.223,-9.553,1,1,0.889,0.105,0.0617,0.0341,0,296200,34,1985,1/1/85,Vocal
0.29,0.13,0.152,74.41,-16.1,1,8,0.936,0,0.0828,0.0388,0,260240,18,1963,1963-08,Vocal
0.348,0.114,0.242,91.597,-17.725,0,5,0.974,0.00000784,0.0928,0.0346,0,216560,22,1963,2/25/63,Vocal
0.5,0.361,0.512,124.871,-9.665,0,7,0.626,0,0.922,0.119,0,293067,16,1964,1/14/64,Vocal
0.452,0.148,0.143,59.998,-14.635,0,3,0.951,0.0000226,0.129,0.0486,0,258533,24,1968,9/1/68,Vocal
0.202,0.197,0.0894,89.19,-15.961,0,11,0.829,0.000048,0.371,0.0398,0,225960,37,1983,11/8/83,Vocal
0.447,0.265,0.267,123.54,-15.061,1,0,0.945,0,0.0786,0.0581,0,311040,31,1988,1988,Vocal
0.31,0.201,0.209,86.615,-9.896,0,5,0.939,0.00000902,0.348,0.043,0,161987,31,1988,1988,Vocal
0.365,0.141,0.148,88.232,-11.944,1,5,0.911,0,0.1,0.0358,0,123427,28,1988,1988,Vocal
0.349,0.14,0.114,78.211,-13.435,1,2,0.876,0,0.133,0.0286,0,203240,19,1974,1/1/74,Vocal
0.465,0.228,0.225,134.522,-12.319,0,10,0.9,0,0.513,0.0547,0,187147,22,1984,1984,Vocal
0.561,0.559,0.504,81.535,-6.026,1,10,0.766,0,0.342,0.174,0,197973,48,1999,1/1/99,Vocal
0.493,0.33,0.403,169.048,-11.011,0,10,0.906,0.00000424,0.416,0.161,0,286720,34,1988,1988,Vocal
0.205,0.54,0.419,172.246,-10.715,1,1,0.622,0.00248,0.704,0.0468,0,299600,33,1979,1979,Vocal
0.359,0.135,0.194,160.414,-19.946,1,0,0.861,0.00016,0.363,0.0325,0,206373,33,1991,1991,Vocal
0.265,0.683,0.0326,94.077,-22.713,0,9,0.9,0.0647,0.987,0.263,0,82800,26,1979,1979,Vocal
0.254,0.619,0.427,115.435,-10.679,1,6,0.673,0.00408,0.892,0.0694,0,341400,30,1979,1979,Vocal
0.209,0.0644,0.233,67.73,-19.265,1,8,0.932,0.0000067,0.311,0.0383,0,196240,30,1991,1991,Vocal
0.429,0.284,0.394,118.268,-17.126,1,8,0.633,0,0.688,0.0509,0,141467,30,1991,1991,Vocal
0.544,0.13,0.198,102.942,-18.366,1,10,0.893,0,0.189,0.0289,0,206827,35,1996,5/28/96,Vocal
0.49,0.865,0.611,127.581,-10.013,1,3,0.44,0.0204,0.956,0.126,0,222533,27,1979,1979,Vocal
0.717,0.341,0.531,117.533,-12.984,1,5,0.603,0,0.0893,0.12,0,89560,28,1988,1988,Vocal
0.474,0.0262,0.216,142.858,-28.605,1,7,0.995,0.915,0.172,0.0494,0,119267,36,1988,1988,Vocal
0.754,0.65,0.775,117.616,-10.98,1,6,0.641,0,0.264,0.0769,0,191107,28,1988,1988,Vocal
0.486,0.467,0.286,157.532,-10.765,1,8,0.359,0,0.11,0.0287,0,241627,37,1990,1990,Vocal
0.399,0.275,0.178,160.255,-10.633,1,0,0.827,0.0000229,0.135,0.0292,0,192040,37,1993,1993,Vocal
0.576,0.693,0.778,153.841,-11.548,0,10,0.0891,0.00508,0.372,0.0749,0,244733,27,1988,1988,Vocal
0.427,0.481,0.763,169.812,-10.53,1,5,0.771,0,0.105,0.117,0,159467,26,1973,1973,Vocal
0.347,0.228,0.184,133.574,-9.667,1,0,0.901,0,0.38,0.0296,0,221373,68,1979,1979,Vocal
0.51,0.458,0.177,123.694,-7.566,1,10,0.551,0,0.0853,0.0289,0,293853,62,1988,1988,Vocal
0.536,0.242,0.331,137.989,-11.716,1,7,0.674,0,0.331,0.0277,0,276346,57,1990,1990,Vocal
0.373,0.0112,0.21,65.064,-24.944,1,10,0.982,0.0000198,0.111,0.049,0,146147,47,1988,1988,Vocal
0.384,0.393,0.446,167.241,-7.959,0,7,0.641,0.00000169,0.0869,0.0349,0,162867,43,1972,1972,Vocal
0.658,0.647,0.825,98.49,-6.787,1,0,0.659,0,0.174,0.137,0,137173,41,1972,1972,Vocal
0.577,0.788,0.914,105.428,-6.813,1,4,0.00727,0.0000127,0.0637,0.0309,0,225867,54,1983,8/17/83,Vocal
0.51,0.458,0.177,123.694,-7.566,1,10,0.551,0,0.0853,0.0289,0,293853,53,1993,1993,Vocal
0.243,0.105,0.165,66.455,-18.468,1,11,0.926,0.01,0.113,0.0322,0,195267,39,1988,1988,Vocal
0.653,0.598,0.741,97.668,-12.569,1,9,0.41,0.00131,0.364,0.0312,0,257333,39,1988,1988,Vocal
0.252,0.0793,0.118,86.725,-15.841,1,9,0.935,0.0000538,0.0956,0.0328,0,211133,37,1988,1988,Vocal
0.258,0.0971,0.0767,65.346,-13.002,1,0,0.94,0,0.122,0.0302,0,215027,45,2008,1/9/08,Vocal
0.391,0.298,0.405,67.862,-11.438,0,0,0.852,0.000139,0.125,0.0412,0,183467,24,1969,1969,Vocal
0.397,0.419,0.877,146.486,-9.657,0,0,0.7,0,0.361,0.0517,0,123640,10,1960,1/1/60,Vocal
0.312,0.18,0.382,62.101,-14.251,1,5,0.897,0.042,0.411,0.0363,0,201613,7,1960,1/1/60,Vocal
0.4,0.112,0.0454,102.239,-17.013,1,3,0.811,0.000266,0.114,0.0334,0,450839,13,1958,1958,Vocal
0.489,0.277,0.593,127.431,-10.028,1,5,0.733,0.00000686,0.301,0.0363,0,142387,7,1960,1/1/60,Vocal
0.538,0.254,0.639,99.573,-14.089,1,10,0.754,0.000741,0.0923,0.0408,0,142213,6,1960,1/1/60,Vocal
0.522,0.19,0.521,98.903,-20.128,1,8,0.682,0.0574,0.699,0.0358,0,308667,37,1980,8/15/80,Vocal
0.479,0.0669,0.154,94.005,-23.647,1,5,0.944,0.0000703,0.109,0.0393,0,244893,17,1963,2/1/63,Vocal
0.463,0.313,0.672,67.593,-13.347,0,9,0.886,0.0000215,0.408,0.196,0,151480,12,1956,1/1/56,Vocal
0.491,0.363,0.491,79.779,-14.222,1,5,0.81,0.0000109,0.147,0.04,0,378973,17,1957,1957,Vocal
0.564,0.359,0.641,125.689,-11.296,0,9,0.835,0,0.533,0.212,0,158173,14,1958,1/1/58,Vocal
0.598,0.253,0.367,113.727,-11.001,0,7,0.903,0,0.317,0.0541,0,196693,13,1958,1/1/58,Vocal
0.25,0.182,0.289,90.965,-18.274,1,10,0.639,0.000261,0.481,0.0701,0,589293,18,1958,1958-06,Vocal
0.305,0.16,0.335,129.561,-19.347,0,9,0.709,0.0000768,0.642,0.0417,0,203733,18,1958,1958-06,Vocal
0.599,0.169,0.355,79.863,-15.045,0,7,0.725,0.00000294,0.0709,0.111,0,173147,18,1959,7/1/59,Vocal
0.671,0.249,0.502,103.745,-10.399,1,5,0.988,0.341,0.132,0.0336,0,167184,43,1996,1/30/96,Vocal
0.516,0.26,0.386,86.337,-9.554,0,0,0.966,0.654,0.382,0.0482,0,165027,2,1935,1935,Vocal
0.655,0.281,0.885,164.117,-11.946,0,9,0.981,0.102,0.148,0.0611,0,194133,2,1935,1935,Vocal
0.452,0.132,0.241,78.102,-10.628,0,7,0.975,0,0.217,0.0342,0,152133,3,1940,1940,Vocal
0.299,0.281,0.528,175.22,-18.261,0,10,0.937,0.0000244,0.949,0.184,0,143960,11,1956,1/1/56,Vocal
0.571,0.119,0.271,122.076,-18.138,1,10,0.92,0.0233,0.157,0.0427,0,222640,9,1956,1/1/56,Vocal
0.488,0.417,0.617,81.342,-11.492,0,5,0.77,0.000986,0.847,0.168,0,194747,11,1956,1/1/56,Vocal
0.509,0.264,0.466,119.655,-12.255,0,7,0.604,0,0.103,0.0456,0,167973,20,1959,7/1/59,Vocal
0.395,0.102,0.271,82.809,-14.423,1,0,0.871,0.00000407,0.13,0.0331,0,190867,17,1959,7/1/59,Vocal
0.176,0.152,0.27,178.69,-14.282,1,8,0.792,0.00753,0.101,0.0325,0,206347,17,1959,7/1/59,Vocal
0.686,0.184,0.565,109.739,-15.126,0,9,0.987,0.24,0.229,0.0404,0,186000,2,1935,1935,Vocal
0.455,0.419,0.761,93.385,-12.924,0,9,0.679,0.0000716,0.693,0.389,0,102760,10,1956,1/1/56,Vocal
0.526,0.0876,0.333,77.573,-17.357,0,0,0.95,0.00000481,0.127,0.0449,0,157493,9,1956,1/1/56,Vocal
0.345,0.144,0.202,82.166,-13.623,0,5,0.922,0,0.407,0.0513,0,158133,10,1956,1/1/56,Vocal
0.43,0.73,0.661,130.046,-11.654,1,7,0.701,0.00419,0.934,0.793,0,168840,11,1956,1/1/56,Vocal
0.32,0.174,0.443,76.428,-18.066,1,1,0.929,0.0000219,0.917,0.0908,0,224213,10,1956,1/1/56,Vocal
0.396,0.234,0.355,171.729,-13.788,1,0,0.943,0.0000905,0.582,0.097,0,187853,13,1958,1/1/58,Vocal
0.38,0.204,0.375,91.623,-13.594,1,8,0.746,0,0.354,0.04,0,191240,15,1959,7/1/59,Vocal
0.46,0.0199,0.234,60.764,-17.994,0,7,0.991,0.0572,0.101,0.0355,0,191013,33,1993,10/26/93,Vocal
0.527,0.312,0.516,120.979,-14.44,1,1,0.869,0.0000338,0.971,0.176,0,198093,8,1956,1/1/56,Vocal
0.443,0.169,0.208,110.752,-14.841,1,7,0.937,0.00000298,0.697,0.059,0,208680,12,1958,1/1/58,Vocal
0.225,0.303,0.121,86.614,-11.64,1,10,0.94,0.00287,0.11,0.0324,0,173493,13,1958,1958-06,Vocal
0.415,0.252,0.275,170.893,-14.223,1,5,0.92,0.0000267,0.718,0.128,0,179120,12,1958,1/1/58,Vocal
0.484,0.106,0.583,151.214,-14.581,0,7,0.923,0,0.61,0.0331,0,179560,2,1935,1935,Vocal
0.413,0.361,0.569,118.392,-13.852,1,8,0.865,0.0329,0.944,0.172,0,188560,9,1956,1/1/56,Vocal
0.443,0.165,0.446,122.851,-16.696,1,10,0.905,0.00000273,0.918,0.075,0,192987,10,1956,1/1/56,Vocal
0.517,0.0583,0.238,86.838,-17.599,0,0,0.924,0.00114,0.218,0.0374,0,170613,7,1956,1/1/56,Vocal
0.394,0.117,0.166,76.51,-14.601,1,7,0.895,0,0.375,0.0455,0,248920,15,1959,7/1/59,Vocal
0.768,0.363,0.932,95.268,-10.325,1,5,0.893,0.124,0.193,0.198,0,174400,0,1930,1930,Vocal
0.622,0.199,0.677,80.246,-14.997,1,10,0.962,0.000581,0.106,0.0631,0,156867,8,1956,1/1/56,Vocal
0.594,0.217,0.495,121.063,-17.292,1,7,0.948,0.171,0.0964,0.101,0,214987,8,1956,1/1/56,Vocal
0.49,0.458,0.84,104.298,-12.561,1,0,0.72,0.00000238,0.686,0.223,0,72813,9,1956,1/1/56,Vocal
0.615,0.233,0.828,112.867,-16.594,0,10,0.972,0.00000696,0.117,0.363,0,44680,7,1956,1/1/56,Vocal
0.74,0.0391,0.683,99.415,-16.51,0,10,0.7,0.00000986,0.137,0.379,0,32840,12,1957,1/1/57,Vocal
0.296,0.332,0.33,107.708,-10.914,0,0,0.956,0.00012,0.165,0.0328,0,198307,12,1958,1958-06,Vocal
0.562,0.303,0.386,117.052,-14.694,0,9,0.901,0,0.467,0.0854,0,191440,10,1958,1/1/58,Vocal
0.565,0.382,0.435,87.629,-12.127,1,6,0.919,0.00000163,0.696,0.131,0,125067,11,1958,1/1/58,Vocal
0.287,0.133,0.0983,106.111,-13.307,1,0,0.773,0.0000351,0.304,0.0326,0,148920,14,1959,7/1/59,Vocal
0.783,0.198,0.649,100.334,-13.578,1,3,0.918,0.00001,0.151,0.083,0,180744,40,1996,1/30/96,Vocal
0.414,0.0235,0.254,72.06,-14.744,1,8,0.991,0.0000955,0.284,0.0395,0,198867,41,1997,1/28/97,Vocal
0.54,0.309,0.601,99.249,-10.126,0,10,0.893,0.00000903,0.198,0.036,0,173733,47,2003,1/6/03,Vocal
0.625,0.13,0.623,88.31,-22.251,0,5,0.891,0,0.123,0.472,0,55587,6,1956,1/1/56,Vocal
0.583,0.15,0.49,170.23,-20.94,0,10,0.979,0,0.197,0.83,0,173427,7,1956,1/1/56,Vocal
0.601,0.254,0.422,115.685,-13.494,1,7,0.417,0.000272,0.22,0.0554,0,135360,14,1959,7/1/59,Vocal
0.557,0.0803,0.197,73.56,-16.45,1,7,0.968,0.00145,0.136,0.0478,0,191933,7,1956,1/1/56,Vocal
0.572,0.135,0.487,85.965,-24.353,0,10,0.946,0,0.115,0.794,0,170307,6,1956,1/1/56,Vocal
0.596,0.224,0.496,84.858,-20.14,1,8,0.959,0,0.115,0.917,0,127213,7,1956,1/1/56,Vocal
0.542,0.114,0.355,140.285,-16.803,1,6,0.943,0.0739,0.115,0.0864,0,194947,7,1956,1/1/56,Vocal
0.634,0.216,0.505,124.38,-15.455,1,5,0.844,0,0.297,0.447,0,200307,9,1958,1/1/58,Vocal
0.671,0.23,0.627,107.11,-13.034,0,0,0.537,0.00000779,0.101,0.0389,0,236693,11,1957,1/1/57,Vocal
0.2,0.364,0.0816,174.432,-10.288,0,9,0.935,0.00123,0.373,0.0374,0,228560,9,1958,1958-06,Vocal
0.504,0.0644,0.403,106.994,-14.754,0,2,0.972,0.00000436,0.174,0.0408,0,181440,62,1933,1933,Vocal
0.64,0.23,0.663,88.868,-10.651,1,8,0.965,0.0000536,0.101,0.0624,0,182400,50,1933,1933,Vocal
0.484,0.0823,0.191,127.089,-11.273,0,7,0.98,0.00000247,0.159,0.0364,0,190800,53,1933,1933,Vocal
0.668,0.376,0.837,155.957,-11.406,1,3,0.729,0.0000497,0.116,0.0682,0,178467,41,1933,1933,Vocal
0.485,0.177,0.253,88.411,-14.282,1,7,0.965,0.0000737,0.252,0.0428,0,184440,41,1933,1933,Vocal
0.741,0.258,0.519,112.008,-11.811,1,3,0.737,0.000661,0.146,0.0412,0,181240,39,1933,1933,Vocal
0.615,0.115,0.404,105.704,-16.557,1,8,0.968,0.00061,0.127,0.0397,0,189867,40,1933,1933,Vocal
0.799,0.492,0.828,134.571,-10.942,1,7,0.779,0.000108,0.154,0.0549,0,176027,36,1933,1933,Vocal
0.582,0.216,0.531,95.463,-12.579,1,7,0.934,0.000716,0.317,0.0423,0,197693,33,1933,1933,Vocal
0.772,0.202,0.689,110.954,-10.188,1,10,0.945,0.0000365,0.116,0.0689,0,180933,28,1933,1933,Vocal
0.628,0.226,0.608,99.392,-14.075,0,10,0.903,0.00000566,0.171,0.0371,0,173493,36,1933,1933,Vocal
0.699,0.24,0.56,96.547,-10.181,0,3,0.969,0.00286,0.147,0.034,0,206640,31,1933,1933,Vocal
0.587,0.292,0.768,162.363,-11.303,1,8,0.893,0.0000304,0.169,0.0714,0,162427,24,1933,1933,Vocal
0.409,0.145,0.399,96.814,-14.051,1,8,0.971,0.00000363,0.257,0.0351,0,177867,29,1933,1933,Vocal
0.719,0.242,0.6,109.181,-12.646,1,5,0.896,0.0000411,0.0792,0.0472,0,195560,26,1933,1933,Vocal
0.498,0.102,0.263,75.52,-11.698,0,7,0.981,0,0.111,0.0367,0,178067,26,1933,1933,Vocal
0.743,0.261,0.814,88.275,-10.289,1,1,0.793,0.00000862,0.149,0.0618,0,169493,30,1933,1933,Vocal
0.67,0.339,0.804,90.196,-11.999,1,7,0.935,0.0588,0.296,0.0373,0,182533,23,1933,1933,Vocal
0.667,0.299,0.62,108.655,-11.774,1,7,0.908,0.00395,0.0864,0.042,0,185960,25,1933,1933,Vocal
0.665,0.168,0.447,90.26,-13.042,1,10,0.942,0,0.195,0.0377,0,172427,26,1933,1933,Vocal
0.678,0.19,0.571,138.563,-13.395,1,10,0.967,0.000107,0.14,0.0429,0,175867,27,1933,1933,Vocal
0.456,0.0718,0.267,81.663,-11.461,1,8,0.98,0.000048,0.143,0.0314,0,164827,22,1933,1933,Vocal
0.726,0.28,0.805,96.286,-11.784,1,10,0.867,0.000509,0.255,0.0479,0,168507,25,1933,1933,Vocal
0.596,0.182,0.711,123.961,-12.232,1,5,0.815,0,0.15,0.0502,0,171467,24,1933,1933,Vocal
0.461,0.0478,0.26,87.4,-12.722,0,5,0.981,0,0.158,0.0375,0,188600,25,1933,1933,Vocal
0.588,0.229,0.731,129.597,-13.115,1,10,0.782,0,0.0384,0.0492,0,196680,24,1933,1933,Vocal
0.618,0.104,0.4,90.194,-11.784,0,0,0.978,0.000116,0.305,0.0387,0,199800,22,1933,1933,Vocal
0.489,0.0571,0.273,80.172,-16.976,0,7,0.988,0.0000222,0.161,0.0336,0,198560,28,1933,1933,Vocal
0.499,0.155,0.254,81.169,-11.409,0,5,0.987,0,0.165,0.0355,0,157360,22,1933,1933,Vocal
0.736,0.181,0.405,91.972,-13.593,1,0,0.928,0.00000226,0.0691,0.0388,0,199467,25,1933,1933,Vocal
0.504,0.195,0.277,81.493,-11.368,0,5,0.972,0,0.245,0.0438,0,177200,22,1933,1933,Vocal
0.641,0.238,0.669,101.132,-11.568,1,3,0.967,0.00656,0.296,0.0403,0,200360,22,1933,1933,Vocal
0.531,0.107,0.295,76.245,-12.904,1,6,0.978,0.00000913,0.15,0.0358,0,175560,26,1933,1933,Vocal
0.743,0.371,0.806,115.099,-9.509,1,3,0.915,0.000309,0.353,0.0533,0,159200,26,1933,1933,Vocal
0.728,0.243,0.803,110.777,-12.76,0,5,0.955,0.00219,0.0882,0.0777,0,188760,26,1933,1933,Vocal
0.728,0.189,0.613,101.408,-13.03,1,3,0.977,0.0000094,0.523,0.054,0,179800,20,1933,1933,Vocal
0.783,0.187,0.662,99.912,-12.556,1,3,0.904,0,0.0931,0.0695,0,181067,23,1933,1933,Vocal
0.66,0.246,0.66,101.028,-14.43,0,2,0.932,0.00000282,0.158,0.0515,0,172467,22,1933,1933,Vocal
0.772,0.202,0.583,146.212,-12.21,1,3,0.97,0.00895,0.215,0.0455,0,191067,23,1933,1933,Vocal
0.799,0.311,0.902,107.234,-11.475,1,0,0.855,0.00121,0.254,0.176,0,179933,18,1933,1933,Vocal
0.696,0.248,0.799,105.631,-12.103,1,1,0.903,0.001,0.114,0.0437,0,192240,20,1933,1933,Vocal
0.716,0.414,0.757,98.511,-9.705,1,5,0.839,0.0733,0.226,0.0521,0,165160,20,1933,1933,Vocal
0.564,0.0837,0.451,97.535,-14.093,1,2,0.981,0,0.248,0.043,0,166707,23,1933,1933,Vocal
0.613,0.194,0.792,136.768,-13.774,1,7,0.733,0,0.0678,0.0425,0,169960,19,1933,1933,Vocal
0.609,0.275,0.854,167.999,-11.307,1,0,0.927,0.000048,0.1,0.0974,0,132667,20,1933,1933,Vocal
0.695,0.225,0.572,92.326,-12.704,1,0,0.937,0.000131,0.104,0.041,0,189293,20,1933,1933,Vocal
0.768,0.43,0.957,113.136,-11.055,0,7,0.805,0.0458,0.219,0.0447,0,175840,18,1933,1933,Vocal
0.628,0.226,0.608,99.392,-14.075,0,10,0.903,0.00000566,0.171,0.0371,0,173493,18,1933,1933,Vocal
0.799,0.311,0.902,107.234,-11.475,1,0,0.855,0.00121,0.254,0.176,0,179933,21,1933,1933,Vocal
0.725,0.294,0.557,117.937,-10.06,1,5,0.86,0.0761,0.127,0.041,0,187373,20,1933,1933,Vocal
0.374,0.0439,0.162,155.725,-12.192,1,7,0.984,0.0000028,0.378,0.035,0,193627,17,1933,1933,Vocal
0.672,0.154,0.457,87.309,-14.243,0,5,0.926,0,0.214,0.0349,0,143560,22,1933,1933,Vocal
0.529,0.309,0.65,157.507,-9.255,0,5,0.982,0.0196,0.0765,0.0339,0,191227,17,1933,1933,Vocal
0.799,0.492,0.828,134.571,-10.942,1,7,0.779,0.000108,0.154,0.0549,0,176027,17,1933,1933,Vocal
0.583,0.235,0.855,162.321,-11.151,0,3,0.933,0.0000328,0.249,0.0431,0,180067,18,1933,1933,Vocal
0.639,0.212,0.69,116.953,-13.085,1,1,0.986,0.00577,0.2,0.0545,0,156640,17,1933,1933,Vocal
0.716,0.414,0.757,98.511,-9.705,1,5,0.839,0.0733,0.226,0.0521,0,165160,17,1933,1933,Vocal
0.546,0.0851,0.531,98.872,-14.178,1,3,0.98,0.0000119,0.228,0.0498,0,164893,18,1933,1933,Vocal
0.719,0.216,0.696,79.54,-13.223,1,7,0.935,0.000352,0.315,0.0565,0,135293,16,1933,1933,Vocal
0.674,0.297,0.722,128.844,-11.284,1,5,0.831,0.00306,0.111,0.0526,0,186360,16,1933,1933,Vocal
0.678,0.199,0.487,90.12,-13.567,1,10,0.926,0,0.0688,0.0383,0,182000,14,1933,1933,Vocal
0.741,0.258,0.519,112.008,-11.811,1,3,0.737,0.000661,0.146,0.0412,0,181240,17,1933,1933,Vocal
0.597,0.162,0.622,90.014,-15.215,1,10,0.971,0.000825,0.144,0.0458,0,183227,16,1933,1933,Vocal
0.668,0.376,0.837,155.957,-11.406,1,3,0.729,0.0000497,0.116,0.0682,0,178467,17,1933,1933,Vocal
0.721,0.186,0.77,129.452,-13.833,1,3,0.93,0.000145,0.351,0.0458,0,155667,17,1933,1933,Vocal
0.769,0.367,0.842,89.17,-9.196,0,9,0.842,0,0.214,0.0452,0,136333,15,1933,1933,Vocal
0.601,0.253,0.729,144.696,-12.91,0,5,0.891,0.0000234,0.306,0.0541,0,169840,16,1933,1933,Vocal
0.533,0.403,0.825,181.077,-9.786,1,8,0.952,0.343,0.631,0.149,0,151507,16,1933,1933,Vocal
0.761,0.42,0.945,95.492,-10.011,1,10,0.958,0.0375,0.139,0.122,0,173667,16,1933,1933,Vocal
0.587,0.292,0.768,162.363,-11.303,1,8,0.893,0.0000304,0.169,0.0714,0,162427,15,1933,1933,Vocal
0.764,0.241,0.598,125.063,-14.939,0,5,0.796,0,0.152,0.06,0,149200,15,1933,1933,Vocal
0.449,0.0839,0.233,80.241,-10.074,1,8,0.972,0.000092,0.179,0.0304,0,170307,16,1933,1933,Vocal
0.578,0.234,0.928,172.403,-12.305,1,0,0.918,0.000391,0.0784,0.102,0,165133,15,1933,1933,Vocal
0.732,0.251,0.763,119.362,-12.347,1,0,0.908,0.000323,0.27,0.0494,0,177733,16,1933,1933,Vocal
0.773,0.399,0.962,107.235,-10.119,1,7,0.902,0.00111,0.109,0.0538,0,165427,14,1933,1933,Vocal
0.721,0.186,0.77,129.452,-13.833,1,3,0.93,0.000145,0.351,0.0458,0,155667,15,1933,1933,Vocal
0.582,0.216,0.531,95.463,-12.579,1,7,0.934,0.000716,0.317,0.0423,0,197693,15,1933,1933,Vocal
0.553,0.1,0.234,82.041,-11.886,1,8,0.985,0.00244,0.244,0.0315,0,187840,13,1933,1933,Vocal
0.67,0.339,0.804,90.196,-11.999,1,7,0.935,0.0588,0.296,0.0373,0,182533,14,1933,1933,Vocal
0.615,0.115,0.404,105.704,-16.557,1,8,0.968,0.00061,0.127,0.0397,0,189867,15,1933,1933,Vocal
0.675,0.213,0.59,153.835,-13.595,1,7,0.729,0.000122,0.0887,0.0793,0,169933,16,1933,1933,Vocal
0.704,0.27,0.793,98.152,-12.43,0,9,0.867,0.0000244,0.102,0.0602,0,174893,16,1933,1933,Vocal
